count,day,year,community_area,primary_type
1,212,2007,63,22
1,212,2007,63,24
1,212,2007,64,05
1,212,2007,64,06
2,212,2007,64,08B
2,212,2007,64,14
1,212,2007,64,26
4,212,2007,65,06
2,212,2007,65,07
3,212,2007,65,08B
2,212,2007,65,14
1,212,2007,65,18
2,212,2007,66,03
1,212,2007,66,04A
1,212,2007,66,04B
6,212,2007,66,06
3,212,2007,66,08A
5,212,2007,66,08B
1,212,2007,66,10
1,212,2007,66,11
3,212,2007,66,14
3,212,2007,66,18
2,212,2007,66,26
2,212,2007,67,04A
2,212,2007,67,04B
2,212,2007,67,05
4,212,2007,67,06
2,212,2007,67,07
3,212,2007,67,08A
7,212,2007,67,08B
1,212,2007,67,09
1,212,2007,67,11
7,212,2007,67,14
1,212,2007,67,15
3,212,2007,67,18
1,212,2007,67,26
4,212,2007,68,03
2,212,2007,68,04A
2,212,2007,68,04B
3,212,2007,68,05
4,212,2007,68,06
1,212,2007,68,08A
5,212,2007,68,08B
2,212,2007,68,14
1,212,2007,68,16
6,212,2007,68,18
1,212,2007,68,26
3,212,2007,69,05
6,212,2007,69,06
4,212,2007,69,07
1,212,2007,69,08A
7,212,2007,69,08B
2,212,2007,69,11
3,212,2007,69,14
8,212,2007,69,18
5,212,2007,69,26
1,212,2007,70,02
1,212,2007,70,04A
1,212,2007,70,05
1,212,2007,70,07
3,212,2007,70,08B
2,212,2007,70,10
2,212,2007,70,14
2,212,2007,70,17
1,212,2007,70,18
1,212,2007,70,26
2,212,2007,71,04A
1,212,2007,71,04B
3,212,2007,71,05
6,212,2007,71,06
1,212,2007,71,07
3,212,2007,71,08A
8,212,2007,71,08B
1,212,2007,71,10
2,212,2007,71,11
5,212,2007,71,14
1,212,2007,71,15
4,212,2007,71,18
1,212,2007,71,20
5,212,2007,71,26
1,212,2007,72,05
4,212,2007,72,06
1,212,2007,72,08A
1,212,2007,72,11
1,212,2007,72,26
1,212,2007,73,04A
3,212,2007,73,06
1,212,2007,73,08B
3,212,2007,73,14
1,212,2007,73,18
3,212,2007,73,26
1,212,2007,74,06
1,212,2007,74,11
1,212,2007,74,14
1,212,2007,75,06
1,212,2007,75,08A
4,212,2007,75,08B
1,212,2007,75,18
2,212,2007,75,26
1,212,2007,76,04A
3,212,2007,76,06
1,212,2007,76,26
1,212,2007,77,05
4,212,2007,77,06
1,212,2007,77,08B
2,212,2007,77,14
3,212,2007,77,18
2,212,2007,77,26
1,213,2007,1,02
1,213,2007,1,03
1,213,2007,1,04B
2,213,2007,1,05
11,213,2007,1,06
2,213,2007,1,08A
4,213,2007,1,08B
1,213,2007,1,11
4,213,2007,1,14
3,213,2007,1,18
1,213,2007,1,20
1,213,2007,2,05
5,213,2007,2,06
1,213,2007,2,08A
4,213,2007,2,08B
11,213,2007,2,14
4,213,2007,2,26
1,213,2007,3,04B
1,213,2007,3,05
6,213,2007,3,06
1,213,2007,3,07
1,213,2007,3,08A
3,213,2007,3,08B
1,213,2007,3,11
2,213,2007,3,14
1,213,2007,3,15
3,213,2007,3,18
1,213,2007,3,20
4,213,2007,3,26
2,213,2007,4,06
2,213,2007,4,08B
2,213,2007,4,11
3,213,2007,4,14
1,213,2007,4,18
1,213,2007,5,05
5,213,2007,5,06
3,213,2007,5,08A
1,213,2007,5,08B
1,213,2007,5,11
1,213,2007,5,17
1,213,2007,5,26
1,213,2007,6,04B
3,213,2007,6,05
12,213,2007,6,06
3,213,2007,6,07
2,213,2007,6,08B
2,213,2007,6,11
3,213,2007,6,14
1,213,2007,6,16
2,213,2007,6,18
4,213,2007,6,26
3,213,2007,7,05
10,213,2007,7,06
1,213,2007,7,08A
3,213,2007,7,11
3,213,2007,7,14
1,213,2007,7,26
1,213,2007,8,02
2,213,2007,8,03
3,213,2007,8,05
21,213,2007,8,06
1,213,2007,8,07
1,213,2007,8,08A
2,213,2007,8,08B
4,213,2007,8,11
3,213,2007,8,14
1,213,2007,8,16
6,213,2007,8,18
6,213,2007,8,26
1,213,2007,9,06
1,213,2007,9,14
1,213,2007,9,26
5,213,2007,10,06
2,213,2007,10,14
1,213,2007,11,07
1,213,2007,11,08A
1,213,2007,11,08B
1,213,2007,11,14
1,213,2007,11,26
1,213,2007,12,03
1,213,2007,12,06
2,213,2007,12,26
1,213,2007,13,05
1,213,2007,13,08A
1,213,2007,13,26
1,213,2007,14,02
1,213,2007,14,03
1,213,2007,14,05
2,213,2007,14,06
2,213,2007,14,08A
1,213,2007,14,08B
1,213,2007,14,17
2,213,2007,14,24
1,213,2007,14,26
1,213,2007,15,03
1,213,2007,15,04B
8,213,2007,15,06
2,213,2007,15,08B
1,213,2007,15,14
1,213,2007,15,16
1,213,2007,15,22
2,213,2007,15,26
1,213,2007,16,02
3,213,2007,16,03
2,213,2007,16,05
8,213,2007,16,06
1,213,2007,16,07
1,213,2007,16,08A
1,213,2007,16,11
1,213,2007,16,14
1,213,2007,16,18
2,213,2007,16,26
1,213,2007,17,02
2,213,2007,17,05
1,213,2007,17,06
1,213,2007,17,08A
1,213,2007,17,08B
1,213,2007,17,11
3,213,2007,17,14
3,213,2007,17,18
4,213,2007,17,26
1,213,2007,18,04A
1,213,2007,18,05
1,213,2007,18,10
2,213,2007,18,14
2,213,2007,19,02
2,213,2007,19,04A
1,213,2007,19,04B
2,213,2007,19,05
11,213,2007,19,06
1,213,2007,19,07
1,213,2007,19,08A
4,213,2007,19,08B
3,213,2007,19,14
1,213,2007,19,15
2,213,2007,19,18
4,213,2007,19,26
1,213,2007,20,02
2,213,2007,20,06
1,213,2007,20,14
1,213,2007,20,17
1,213,2007,20,26
2,213,2007,21,06
1,213,2007,21,08A
2,213,2007,21,08B
1,213,2007,21,10
3,213,2007,21,11
2,213,2007,21,14
3,213,2007,21,26
11,213,2007,22,06
1,213,2007,22,07
3,213,2007,22,08A
2,213,2007,22,08B
1,213,2007,22,11
3,213,2007,22,14
1,213,2007,22,17
4,213,2007,22,18
4,213,2007,22,26
2,213,2007,23,03
1,213,2007,23,04B
2,213,2007,23,05
8,213,2007,23,06
8,213,2007,23,08B
1,213,2007,23,10
1,213,2007,23,11
3,213,2007,23,14
1,213,2007,23,16
8,213,2007,23,18
1,213,2007,23,19
6,213,2007,23,26
1,213,2007,24,05
14,213,2007,24,06
2,213,2007,24,07
3,213,2007,24,08B
1,213,2007,24,10
1,213,2007,24,11
6,213,2007,24,14
1,213,2007,24,15
1,213,2007,24,17
2,213,2007,24,18
1,213,2007,24,19
1,213,2007,24,24
5,213,2007,24,26
4,213,2007,25,02
3,213,2007,25,03
1,213,2007,25,04A
1,213,2007,25,04B
13,213,2007,25,06
3,213,2007,25,07
2,213,2007,25,08A
14,213,2007,25,08B
7,213,2007,25,14
24,213,2007,25,18
6,213,2007,25,19
10,213,2007,25,26
1,213,2007,26,03
2,213,2007,26,04B
1,213,2007,26,05
3,213,2007,26,06
1,213,2007,26,07
2,213,2007,26,08A
8,213,2007,26,08B
2,213,2007,26,18
1,213,2007,26,19
3,213,2007,26,26
1,213,2007,27,03
1,213,2007,27,05
7,213,2007,27,06
1,213,2007,27,07
1,213,2007,27,08A
2,213,2007,27,08B
1,213,2007,27,18
2,213,2007,27,26
1,213,2007,28,05
13,213,2007,28,06
3,213,2007,28,07
3,213,2007,28,08A
6,213,2007,28,08B
7,213,2007,28,11
4,213,2007,28,14
1,213,2007,28,16
7,213,2007,28,18
2,213,2007,28,26
1,213,2007,29,01A
1,213,2007,29,02
1,213,2007,29,04A
2,213,2007,29,04B
13,213,2007,29,06
1,213,2007,29,07
4,213,2007,29,08A
5,213,2007,29,08B
5,213,2007,29,14
12,213,2007,29,18
1,213,2007,29,24
4,213,2007,29,26
1,213,2007,30,03
1,213,2007,30,04A
1,213,2007,30,04B
1,213,2007,30,05
4,213,2007,30,06
1,213,2007,30,07
2,213,2007,30,08B
2,213,2007,30,14
1,213,2007,30,16
1,213,2007,30,17
2,213,2007,30,18
1,213,2007,30,24
3,213,2007,30,26
1,213,2007,31,04B
11,213,2007,31,06
2,213,2007,31,07
1,213,2007,31,08A
1,213,2007,31,08B
1,213,2007,31,10
1,213,2007,31,11
3,213,2007,31,18
1,213,2007,31,22
1,213,2007,31,26
1,213,2007,32,04B
16,213,2007,32,06
1,213,2007,32,07
1,213,2007,32,08A
1,213,2007,32,08B
1,213,2007,32,10
2,213,2007,32,11
1,213,2007,32,12
1,213,2007,32,14
4,213,2007,32,26
1,213,2007,33,03
1,213,2007,33,04A
2,213,2007,33,06
1,213,2007,33,08A
2,213,2007,33,08B
1,213,2007,33,10
1,213,2007,33,11
1,213,2007,33,14
1,213,2007,33,18
6,213,2007,33,26
1,213,2007,34,11
1,213,2007,35,03
2,213,2007,35,06
1,213,2007,35,07
2,213,2007,35,08A
1,213,2007,35,11
1,213,2007,35,14
9,213,2007,35,18
3,213,2007,35,26
1,213,2007,36,11
3,213,2007,36,18
1,213,2007,36,26
1,213,2007,37,04A
1,213,2007,37,06
1,213,2007,37,18
1,213,2007,38,03
1,213,2007,38,05
4,213,2007,38,06
1,213,2007,38,07
4,213,2007,38,08B
2,213,2007,38,14
1,213,2007,38,18
2,213,2007,38,26
3,213,2007,39,06
1,213,2007,39,07
2,213,2007,39,14
5,213,2007,39,26
2,213,2007,40,03
4,213,2007,40,04B
2,213,2007,40,05
1,213,2007,40,06
1,213,2007,40,08A
2,213,2007,40,08B
2,213,2007,40,14
2,213,2007,40,18
1,213,2007,41,05
3,213,2007,41,06
1,213,2007,41,08B
1,213,2007,41,26
2,213,2007,42,03
1,213,2007,42,04B
3,213,2007,42,05
3,213,2007,42,06
1,213,2007,42,07
4,213,2007,42,08B
3,213,2007,42,11
1,213,2007,42,12
3,213,2007,42,14
1,213,2007,42,18
5,213,2007,42,26
2,213,2007,43,04A
2,213,2007,43,04B
3,213,2007,43,05
12,213,2007,43,06
3,213,2007,43,07
4,213,2007,43,08A
5,213,2007,43,08B
1,213,2007,43,11
10,213,2007,43,14
