count,year,community_area,primary_type
1596,2007,66,06
565,2007,66,07
549,2007,66,08A
1923,2007,66,08B
16,2007,66,09
76,2007,66,10
207,2007,66,11
1,2007,66,12
1490,2007,66,14
118,2007,66,15
49,2007,66,16
31,2007,66,17
1434,2007,66,18
45,2007,66,19
53,2007,66,20
26,2007,66,22
86,2007,66,24
1045,2007,66,26
17,2008,66,01A
60,2008,66,02
694,2008,66,03
223,2008,66,04A
371,2008,66,04B
853,2008,66,05
1588,2008,66,06
564,2008,66,07
538,2008,66,08A
1842,2008,66,08B
21,2008,66,09
48,2008,66,10
171,2008,66,11
1,2008,66,12
5,2008,66,13
1418,2008,66,14
143,2008,66,15
32,2008,66,16
51,2008,66,17
1347,2008,66,18
39,2008,66,19
59,2008,66,20
33,2008,66,22
98,2008,66,24
1051,2008,66,26
16,2009,66,01A
50,2009,66,02
633,2009,66,03
191,2009,66,04A
309,2009,66,04B
929,2009,66,05
1554,2009,66,06
451,2009,66,07
435,2009,66,08A
1569,2009,66,08B
27,2009,66,09
50,2009,66,10
173,2009,66,11
1,2009,66,13
1388,2009,66,14
151,2009,66,15
52,2009,66,16
37,2009,66,17
1276,2009,66,18
35,2009,66,19
41,2009,66,20
17,2009,66,22
111,2009,66,24
956,2009,66,26
16,2010,66,01A
48,2010,66,02
561,2010,66,03
173,2010,66,04A
280,2010,66,04B
968,2010,66,05
1472,2010,66,06
643,2010,66,07
457,2010,66,08A
1564,2010,66,08B
11,2010,66,09
28,2010,66,10
173,2010,66,11
1,2010,66,12
8,2010,66,13
1129,2010,66,14
152,2010,66,15
91,2010,66,16
38,2010,66,17
1532,2010,66,18
43,2010,66,19
47,2010,66,20
15,2010,66,22
168,2010,66,24
896,2010,66,26
19,2011,66,01A
41,2011,66,02
449,2011,66,03
161,2011,66,04A
274,2011,66,04B
969,2011,66,05
1447,2011,66,06
564,2011,66,07
448,2011,66,08A
1532,2011,66,08B
20,2011,66,09
31,2011,66,10
158,2011,66,11
1,2011,66,12
1020,2011,66,14
152,2011,66,15
67,2011,66,16
33,2011,66,17
1464,2011,66,18
24,2011,66,19
39,2011,66,20
13,2011,66,22
177,2011,66,24
856,2011,66,26
22,2012,66,01A
50,2012,66,02
415,2012,66,03
132,2012,66,04A
255,2012,66,04B
692,2012,66,05
1342,2012,66,06
411,2012,66,07
401,2012,66,08A
1346,2012,66,08B
15,2012,66,09
49,2012,66,10
194,2012,66,11
1,2012,66,12
3,2012,66,13
902,2012,66,14
167,2012,66,15
57,2012,66,16
28,2012,66,17
1099,2012,66,18
22,2012,66,19
40,2012,66,20
6,2012,66,22
194,2012,66,24
742,2012,66,26
9,2013,66,01A
45,2013,66,02
348,2013,66,03
124,2013,66,04A
207,2013,66,04B
552,2013,66,05
1241,2013,66,06
285,2013,66,07
359,2013,66,08A
1248,2013,66,08B
12,2013,66,09
43,2013,66,10
153,2013,66,11
2,2013,66,12
3,2013,66,13
773,2013,66,14
105,2013,66,15
34,2013,66,16
27,2013,66,17
788,2013,66,18
25,2013,66,19
47,2013,66,20
2,2013,66,22
168,2013,66,24
691,2013,66,26
20,2014,66,01A
54,2014,66,02
254,2014,66,03
103,2014,66,04A
187,2014,66,04B
516,2014,66,05
1056,2014,66,06
245,2014,66,07
293,2014,66,08A
1064,2014,66,08B
10,2014,66,09
26,2014,66,10
261,2014,66,11
2,2014,66,12
3,2014,66,13
700,2014,66,14
113,2014,66,15
22,2014,66,16
24,2014,66,17
627,2014,66,18
20,2014,66,19
34,2014,66,20
3,2014,66,22
173,2014,66,24
666,2014,66,26
11,2015,66,01A
44,2015,66,02
244,2015,66,03
112,2015,66,04A
192,2015,66,04B
411,2015,66,05
877,2015,66,06
287,2015,66,07
298,2015,66,08A
1069,2015,66,08B
11,2015,66,09
34,2015,66,10
244,2015,66,11
7,2015,66,13
682,2015,66,14
101,2015,66,15
16,2015,66,16
23,2015,66,17
605,2015,66,18
13,2015,66,19
26,2015,66,20
2,2015,66,22
132,2015,66,24
758,2015,66,26
20,2016,66,01A
27,2016,66,02
287,2016,66,03
127,2016,66,04A
222,2016,66,04B
514,2016,66,05
869,2016,66,06
268,2016,66,07
331,2016,66,08A
1060,2016,66,08B
22,2016,66,09
16,2016,66,10
233,2016,66,11
782,2016,66,14
91,2016,66,15
2,2016,66,16
28,2016,66,17
236,2016,66,18
17,2016,66,19
60,2016,66,20
6,2016,66,22
45,2016,66,24
525,2016,66,26
15,2007,67,01A
84,2007,67,02
506,2007,67,03
277,2007,67,04A
608,2007,67,04B
961,2007,67,05
1852,2007,67,06
435,2007,67,07
742,2007,67,08A
2662,2007,67,08B
28,2007,67,09
65,2007,67,10
190,2007,67,11
1653,2007,67,14
177,2007,67,15
211,2007,67,16
43,2007,67,17
1727,2007,67,18
81,2007,67,19
60,2007,67,20
17,2007,67,22
63,2007,67,24
1097,2007,67,26
23,2008,67,01A
57,2008,67,02
540,2008,67,03
248,2008,67,04A
547,2008,67,04B
923,2008,67,05
1955,2008,67,06
526,2008,67,07
679,2008,67,08A
2463,2008,67,08B
28,2008,67,09
53,2008,67,10
166,2008,67,11
1,2008,67,12
2,2008,67,13
1734,2008,67,14
222,2008,67,15
166,2008,67,16
40,2008,67,17
1947,2008,67,18
45,2008,67,19
54,2008,67,20
22,2008,67,22
59,2008,67,24
1037,2008,67,26
21,2009,67,01A
58,2009,67,02
550,2009,67,03
179,2009,67,04A
464,2009,67,04B
898,2009,67,05
1673,2009,67,06
411,2009,67,07
558,2009,67,08A
1978,2009,67,08B
29,2009,67,09
46,2009,67,10
139,2009,67,11
1465,2009,67,14
227,2009,67,15
202,2009,67,16
24,2009,67,17
1492,2009,67,18
31,2009,67,19
49,2009,67,20
7,2009,67,22
74,2009,67,24
952,2009,67,26
28,2010,67,01A
50,2010,67,02
471,2010,67,03
197,2010,67,04A
451,2010,67,04B
999,2010,67,05
1605,2010,67,06
452,2010,67,07
536,2010,67,08A
2030,2010,67,08B
16,2010,67,09
31,2010,67,10
132,2010,67,11
3,2010,67,13
1247,2010,67,14
191,2010,67,15
46,2010,67,16
33,2010,67,17
1655,2010,67,18
44,2010,67,19
44,2010,67,20
8,2010,67,22
100,2010,67,24
853,2010,67,26
29,2011,67,01A
56,2011,67,02
426,2011,67,03
236,2011,67,04A
383,2011,67,04B
948,2011,67,05
1647,2011,67,06
396,2011,67,07
512,2011,67,08A
1859,2011,67,08B
19,2011,67,09
23,2011,67,10
175,2011,67,11
2,2011,67,13
1211,2011,67,14
264,2011,67,15
88,2011,67,16
29,2011,67,17
1339,2011,67,18
50,2011,67,19
34,2011,67,20
8,2011,67,22
130,2011,67,24
959,2011,67,26
20,2012,67,01A
60,2012,67,02
449,2012,67,03
158,2012,67,04A
372,2012,67,04B
743,2012,67,05
1533,2012,67,06
328,2012,67,07
501,2012,67,08A
1856,2012,67,08B
12,2012,67,09
35,2012,67,10
168,2012,67,11
1,2012,67,12
2,2012,67,13
975,2012,67,14
225,2012,67,15
137,2012,67,16
22,2012,67,17
1297,2012,67,18
54,2012,67,19
34,2012,67,20
6,2012,67,22
165,2012,67,24
829,2012,67,26
21,2013,67,01A
34,2013,67,02
465,2013,67,03
140,2013,67,04A
297,2013,67,04B
577,2013,67,05
1533,2013,67,06
297,2013,67,07
457,2013,67,08A
1707,2013,67,08B
12,2013,67,09
25,2013,67,10
166,2013,67,11
1,2013,67,12
7,2013,67,13
879,2013,67,14
173,2013,67,15
43,2013,67,16
23,2013,67,17
1041,2013,67,18
64,2013,67,19
31,2013,67,20
2,2013,67,22
173,2013,67,24
842,2013,67,26
28,2014,67,01A
46,2014,67,02
303,2014,67,03
174,2014,67,04A
327,2014,67,04B
437,2014,67,05
1099,2014,67,06
213,2014,67,07
415,2014,67,08A
1420,2014,67,08B
25,2014,67,09
17,2014,67,10
215,2014,67,11
2,2014,67,13
733,2014,67,14
207,2014,67,15
16,2014,67,16
23,2014,67,17
991,2014,67,18
23,2014,67,19
30,2014,67,20
2,2014,67,22
169,2014,67,24
684,2014,67,26
17,2015,67,01A
1,2015,67,01B
42,2015,67,02
261,2015,67,03
135,2015,67,04A
353,2015,67,04B
359,2015,67,05
899,2015,67,06
229,2015,67,07
379,2015,67,08A
1322,2015,67,08B
17,2015,67,09
31,2015,67,10
238,2015,67,11
2,2015,67,13
768,2015,67,14
192,2015,67,15
64,2015,67,16
33,2015,67,17
1143,2015,67,18
31,2015,67,19
43,2015,67,20
3,2015,67,22
139,2015,67,24
817,2015,67,26
36,2016,67,01A
45,2016,67,02
354,2016,67,03
214,2016,67,04A
353,2016,67,04B
464,2016,67,05
881,2016,67,06
265,2016,67,07
377,2016,67,08A
1302,2016,67,08B
25,2016,67,09
30,2016,67,10
220,2016,67,11
1,2016,67,13
799,2016,67,14
206,2016,67,15
19,2016,67,16
25,2016,67,17
494,2016,67,18
23,2016,67,19
50,2016,67,20
2,2016,67,22
92,2016,67,24
674,2016,67,26
23,2007,68,01A
80,2007,68,02
590,2007,68,03
260,2007,68,04A
515,2007,68,04B
901,2007,68,05
1525,2007,68,06
457,2007,68,07
701,2007,68,08A
2618,2007,68,08B
22,2007,68,09
43,2007,68,10
155,2007,68,11
3,2007,68,13
1434,2007,68,14
139,2007,68,15
199,2007,68,16
47,2007,68,17
1556,2007,68,18
61,2007,68,19
46,2007,68,20
13,2007,68,22
32,2007,68,24
969,2007,68,26
19,2008,68,01A
52,2008,68,02
650,2008,68,03
251,2008,68,04A
540,2008,68,04B
884,2008,68,05
1530,2008,68,06
525,2008,68,07
730,2008,68,08A
2569,2008,68,08B
16,2008,68,09
31,2008,68,10
139,2008,68,11
7,2008,68,13
1411,2008,68,14
162,2008,68,15
278,2008,68,16
40,2008,68,17
1468,2008,68,18
49,2008,68,19
47,2008,68,20
7,2008,68,22
55,2008,68,24
977,2008,68,26
20,2009,68,01A
58,2009,68,02
573,2009,68,03
196,2009,68,04A
413,2009,68,04B
860,2009,68,05
1447,2009,68,06
465,2009,68,07
575,2009,68,08A
2056,2009,68,08B
16,2009,68,09
24,2009,68,10
131,2009,68,11
3,2009,68,13
1210,2009,68,14
174,2009,68,15
199,2009,68,16
36,2009,68,17
1185,2009,68,18
28,2009,68,19
47,2009,68,20
6,2009,68,22
83,2009,68,24
916,2009,68,26
11,2010,68,01A
37,2010,68,02
518,2010,68,03
169,2010,68,04A
384,2010,68,04B
873,2010,68,05
1411,2010,68,06
425,2010,68,07
513,2010,68,08A
1921,2010,68,08B
22,2010,68,09
25,2010,68,10
108,2010,68,11
3,2010,68,13
1102,2010,68,14
170,2010,68,15
120,2010,68,16
31,2010,68,17
1244,2010,68,18
32,2010,68,19
42,2010,68,20
1,2010,68,22
141,2010,68,24
860,2010,68,26
28,2011,68,01A
63,2011,68,02
498,2011,68,03
179,2011,68,04A
317,2011,68,04B
719,2011,68,05
1408,2011,68,06
376,2011,68,07
500,2011,68,08A
1793,2011,68,08B
20,2011,68,09
23,2011,68,10
132,2011,68,11
1,2011,68,12
5,2011,68,13
971,2011,68,14
157,2011,68,15
151,2011,68,16
28,2011,68,17
976,2011,68,18
42,2011,68,19
49,2011,68,20
4,2011,68,22
86,2011,68,24
797,2011,68,26
16,2012,68,01A
55,2012,68,02
420,2012,68,03
178,2012,68,04A
307,2012,68,04B
655,2012,68,05
1395,2012,68,06
320,2012,68,07
450,2012,68,08A
1777,2012,68,08B
17,2012,68,09
22,2012,68,10
175,2012,68,11
3,2012,68,13
911,2012,68,14
196,2012,68,15
176,2012,68,16
32,2012,68,17
1000,2012,68,18
58,2012,68,19
36,2012,68,20
8,2012,68,22
164,2012,68,24
718,2012,68,26
26,2013,68,01A
51,2013,68,02
405,2013,68,03
154,2013,68,04A
276,2013,68,04B
397,2013,68,05
1372,2013,68,06
271,2013,68,07
453,2013,68,08A
1733,2013,68,08B
13,2013,68,09
29,2013,68,10
155,2013,68,11
1,2013,68,13
789,2013,68,14
153,2013,68,15
77,2013,68,16
24,2013,68,17
801,2013,68,18
28,2013,68,19
44,2013,68,20
5,2013,68,22
164,2013,68,24
769,2013,68,26
18,2014,68,01A
47,2014,68,02
357,2014,68,03
167,2014,68,04A
284,2014,68,04B
379,2014,68,05
1088,2014,68,06
209,2014,68,07
410,2014,68,08A
1428,2014,68,08B
19,2014,68,09
29,2014,68,10
234,2014,68,11
3,2014,68,13
625,2014,68,14
156,2014,68,15
76,2014,68,16
18,2014,68,17
753,2014,68,18
14,2014,68,19
34,2014,68,20
2,2014,68,22
127,2014,68,24
616,2014,68,26
21,2015,68,01A
34,2015,68,02
289,2015,68,03
145,2015,68,04A
317,2015,68,04B
354,2015,68,05
914,2015,68,06
249,2015,68,07
413,2015,68,08A
1305,2015,68,08B
10,2015,68,09
15,2015,68,10
219,2015,68,11
1,2015,68,12
1,2015,68,13
711,2015,68,14
173,2015,68,15
112,2015,68,16
27,2015,68,17
873,2015,68,18
42,2015,68,19
31,2015,68,20
4,2015,68,22
128,2015,68,24
837,2015,68,26
50,2016,68,01A
30,2016,68,02
308,2016,68,03
194,2016,68,04A
334,2016,68,04B
305,2016,68,05
775,2016,68,06
206,2016,68,07
417,2016,68,08A
1246,2016,68,08B
11,2016,68,09
23,2016,68,10
184,2016,68,11
1,2016,68,12
660,2016,68,14
153,2016,68,15
10,2016,68,16
20,2016,68,17
466,2016,68,18
10,2016,68,19
44,2016,68,20
1,2016,68,22
104,2016,68,24
677,2016,68,26
24,2007,69,01A
55,2007,69,02
564,2007,69,03
221,2007,69,04A
426,2007,69,04B
653,2007,69,05
1310,2007,69,06
602,2007,69,07
563,2007,69,08A
2105,2007,69,08B
10,2007,69,09
59,2007,69,10
187,2007,69,11
1236,2007,69,14
105,2007,69,15
40,2007,69,16
42,2007,69,17
1558,2007,69,18
31,2007,69,19
48,2007,69,20
25,2007,69,22
84,2007,69,24
1326,2007,69,26
32,2008,69,01A
49,2008,69,02
624,2008,69,03
231,2008,69,04A
405,2008,69,04B
665,2008,69,05
1333,2008,69,06
593,2008,69,07
564,2008,69,08A
1860,2008,69,08B
23,2008,69,09
43,2008,69,10
217,2008,69,11
2,2008,69,13
1161,2008,69,14
120,2008,69,15
15,2008,69,16
32,2008,69,17
1153,2008,69,18
23,2008,69,19
50,2008,69,20
11,2008,69,22
82,2008,69,24
1213,2008,69,26
16,2009,69,01A
50,2009,69,02
628,2009,69,03
184,2009,69,04A
435,2009,69,04B
775,2009,69,05
1225,2009,69,06
400,2009,69,07
446,2009,69,08A
1666,2009,69,08B
9,2009,69,09
55,2009,69,10
194,2009,69,11
1,2009,69,12
2,2009,69,13
1115,2009,69,14
154,2009,69,15
54,2009,69,16
31,2009,69,17
1012,2009,69,18
23,2009,69,19
38,2009,69,20
21,2009,69,22
89,2009,69,24
1072,2009,69,26
15,2010,69,01A
45,2010,69,02
471,2010,69,03
198,2010,69,04A
362,2010,69,04B
692,2010,69,05
1221,2010,69,06
587,2010,69,07
449,2010,69,08A
1715,2010,69,08B
18,2010,69,09
28,2010,69,10
194,2010,69,11
5,2010,69,13
948,2010,69,14
119,2010,69,15
22,2010,69,16
20,2010,69,17
1098,2010,69,18
23,2010,69,19
44,2010,69,20
4,2010,69,22
125,2010,69,24
964,2010,69,26
19,2011,69,01A
49,2011,69,02
502,2011,69,03
181,2011,69,04A
300,2011,69,04B
655,2011,69,05
1238,2011,69,06
560,2011,69,07
455,2011,69,08A
1569,2011,69,08B
9,2011,69,09
37,2011,69,10
201,2011,69,11
1,2011,69,13
820,2011,69,14
161,2011,69,15
9,2011,69,16
24,2011,69,17
1061,2011,69,18
22,2011,69,19
33,2011,69,20
4,2011,69,22
88,2011,69,24
926,2011,69,26
20,2012,69,01A
45,2012,69,02
514,2012,69,03
152,2012,69,04A
288,2012,69,04B
529,2012,69,05
1333,2012,69,06
394,2012,69,07
432,2012,69,08A
1585,2012,69,08B
7,2012,69,09
47,2012,69,10
316,2012,69,11
2,2012,69,13
873,2012,69,14
171,2012,69,15
16,2012,69,16
24,2012,69,17
1041,2012,69,18
18,2012,69,19
17,2012,69,20
8,2012,69,22
102,2012,69,24
788,2012,69,26
14,2013,69,01A
37,2013,69,02
405,2013,69,03
132,2013,69,04A
257,2013,69,04B
429,2013,69,05
1310,2013,69,06
299,2013,69,07
411,2013,69,08A
1462,2013,69,08B
9,2013,69,09
27,2013,69,10
292,2013,69,11
1,2013,69,12
2,2013,69,13
731,2013,69,14
120,2013,69,15
11,2013,69,16
20,2013,69,17
784,2013,69,18
10,2013,69,19
28,2013,69,20
16,2013,69,22
101,2013,69,24
810,2013,69,26
12,2014,69,01A
32,2014,69,02
317,2014,69,03
141,2014,69,04A
219,2014,69,04B
367,2014,69,05
1073,2014,69,06
223,2014,69,07
376,2014,69,08A
1281,2014,69,08B
13,2014,69,09
47,2014,69,10
308,2014,69,11
672,2014,69,14
117,2014,69,15
2,2014,69,16
24,2014,69,17
590,2014,69,18
12,2014,69,19
33,2014,69,20
4,2014,69,22
107,2014,69,24
762,2014,69,26
18,2015,69,01A
43,2015,69,02
299,2015,69,03
165,2015,69,04A
266,2015,69,04B
386,2015,69,05
1056,2015,69,06
239,2015,69,07
385,2015,69,08A
1344,2015,69,08B
12,2015,69,09
32,2015,69,10
261,2015,69,11
1,2015,69,13
784,2015,69,14
129,2015,69,15
4,2015,69,16
28,2015,69,17
431,2015,69,18
9,2015,69,19
35,2015,69,20
3,2015,69,22
108,2015,69,24
712,2015,69,26
33,2016,69,01A
44,2016,69,02
382,2016,69,03
160,2016,69,04A
311,2016,69,04B
359,2016,69,05
1019,2016,69,06
223,2016,69,07
410,2016,69,08A
1314,2016,69,08B
12,2016,69,09
35,2016,69,10
225,2016,69,11
1,2016,69,12
2,2016,69,13
821,2016,69,14
103,2016,69,15
1,2016,69,16
19,2016,69,17
244,2016,69,18
2,2016,69,19
83,2016,69,20
2,2016,69,22
61,2016,69,24
680,2016,69,26
1,2007,70,01A
14,2007,70,02
215,2007,70,03
55,2007,70,04A
81,2007,70,04B
400,2007,70,05
776,2007,70,06
196,2007,70,07
215,2007,70,08A
617,2007,70,08B
7,2007,70,09
49,2007,70,10
123,2007,70,11
766,2007,70,14
30,2007,70,15
8,2007,70,16
23,2007,70,17
190,2007,70,18
9,2007,70,19
22,2007,70,20
6,2007,70,22
26,2007,70,24
402,2007,70,26
2,2008,70,01A
11,2008,70,02
201,2008,70,03
71,2008,70,04A
89,2008,70,04B
432,2008,70,05
768,2008,70,06
227,2008,70,07
208,2008,70,08A
534,2008,70,08B
3,2008,70,09
29,2008,70,10
145,2008,70,11
4,2008,70,13
847,2008,70,14
34,2008,70,15
1,2008,70,16
21,2008,70,17
151,2008,70,18
2,2008,70,19
18,2008,70,20
6,2008,70,22
29,2008,70,24
482,2008,70,26
5,2009,70,01A
11,2009,70,02
163,2009,70,03
80,2009,70,04A
78,2009,70,04B
445,2009,70,05
663,2009,70,06
153,2009,70,07
173,2009,70,08A
496,2009,70,08B
9,2009,70,09
21,2009,70,10
103,2009,70,11
2,2009,70,12
2,2009,70,13
626,2009,70,14
39,2009,70,15
4,2009,70,16
21,2009,70,17
177,2009,70,18
4,2009,70,19
22,2009,70,20
2,2009,70,22
49,2009,70,24
390,2009,70,26
5,2010,70,01A
21,2010,70,02
144,2010,70,03
55,2010,70,04A
87,2010,70,04B
418,2010,70,05
609,2010,70,06
167,2010,70,07
170,2010,70,08A
460,2010,70,08B
4,2010,70,09
20,2010,70,10
92,2010,70,11
1,2010,70,12
2,2010,70,13
508,2010,70,14
35,2010,70,15
9,2010,70,16
17,2010,70,17
252,2010,70,18
2,2010,70,19
19,2010,70,20
7,2010,70,22
48,2010,70,24
321,2010,70,26
5,2011,70,01A
17,2011,70,02
126,2011,70,03
52,2011,70,04A
53,2011,70,04B
327,2011,70,05
636,2011,70,06
179,2011,70,07
122,2011,70,08A
410,2011,70,08B
2,2011,70,09
16,2011,70,10
109,2011,70,11
1,2011,70,13
430,2011,70,14
27,2011,70,15
5,2011,70,16
14,2011,70,17
215,2011,70,18
1,2011,70,19
12,2011,70,20
5,2011,70,22
54,2011,70,24
317,2011,70,26
7,2012,70,01A
10,2012,70,02
123,2012,70,03
47,2012,70,04A
46,2012,70,04B
301,2012,70,05
596,2012,70,06
149,2012,70,07
158,2012,70,08A
355,2012,70,08B
3,2012,70,09
18,2012,70,10
112,2012,70,11
2,2012,70,13
369,2012,70,14
31,2012,70,15
2,2012,70,16
13,2012,70,17
138,2012,70,18
4,2012,70,19
10,2012,70,20
3,2012,70,22
33,2012,70,24
287,2012,70,26
2,2013,70,01A
15,2013,70,02
137,2013,70,03
37,2013,70,04A
43,2013,70,04B
298,2013,70,05
637,2013,70,06
146,2013,70,07
125,2013,70,08A
327,2013,70,08B
2,2013,70,09
11,2013,70,10
107,2013,70,11
1,2013,70,12
434,2013,70,14
28,2013,70,15
1,2013,70,16
17,2013,70,17
145,2013,70,18
1,2013,70,19
15,2013,70,20
1,2013,70,22
33,2013,70,24
249,2013,70,26
7,2014,70,01A
14,2014,70,02
78,2014,70,03
46,2014,70,04A
49,2014,70,04B
219,2014,70,05
567,2014,70,06
113,2014,70,07
115,2014,70,08A
308,2014,70,08B
8,2014,70,09
16,2014,70,10
180,2014,70,11
364,2014,70,14
15,2014,70,15
7,2014,70,17
152,2014,70,18
1,2014,70,19
14,2014,70,20
1,2014,70,22
20,2014,70,24
268,2014,70,26
6,2015,70,01A
15,2015,70,02
81,2015,70,03
37,2015,70,04A
64,2015,70,04B
149,2015,70,05
460,2015,70,06
116,2015,70,07
127,2015,70,08A
321,2015,70,08B
6,2015,70,09
9,2015,70,10
148,2015,70,11
321,2015,70,14
18,2015,70,15
9,2015,70,17
119,2015,70,18
1,2015,70,19
12,2015,70,20
2,2015,70,22
19,2015,70,24
271,2015,70,26
10,2016,70,01A
15,2016,70,02
125,2016,70,03
67,2016,70,04A
64,2016,70,04B
202,2016,70,05
557,2016,70,06
275,2016,70,07
136,2016,70,08A
362,2016,70,08B
9,2016,70,09
12,2016,70,10
145,2016,70,11
1,2016,70,12
386,2016,70,14
12,2016,70,15
2,2016,70,17
43,2016,70,18
23,2016,70,20
2,2016,70,22
16,2016,70,24
242,2016,70,26
15,2007,71,01A
53,2007,71,02
595,2007,71,03
287,2007,71,04A
472,2007,71,04B
921,2007,71,05
1934,2007,71,06
562,2007,71,07
631,2007,71,08A
2310,2007,71,08B
13,2007,71,09
80,2007,71,10
225,2007,71,11
1,2007,71,12
4,2007,71,13
1520,2007,71,14
150,2007,71,15
43,2007,71,16
37,2007,71,17
1831,2007,71,18
78,2007,71,19
77,2007,71,20
26,2007,71,22
65,2007,71,24
1390,2007,71,26
19,2008,71,01A
54,2008,71,02
687,2008,71,03
238,2008,71,04A
438,2008,71,04B
864,2008,71,05
1831,2008,71,06
664,2008,71,07
618,2008,71,08A
2154,2008,71,08B
22,2008,71,09
46,2008,71,10
232,2008,71,11
1,2008,71,12
5,2008,71,13
1482,2008,71,14
153,2008,71,15
64,2008,71,16
45,2008,71,17
1776,2008,71,18
53,2008,71,19
60,2008,71,20
13,2008,71,22
95,2008,71,24
1273,2008,71,26
16,2009,71,01A
48,2009,71,02
650,2009,71,03
226,2009,71,04A
420,2009,71,04B
1082,2009,71,05
1520,2009,71,06
398,2009,71,07
532,2009,71,08A
1871,2009,71,08B
14,2009,71,09
91,2009,71,10
238,2009,71,11
2,2009,71,13
1301,2009,71,14
197,2009,71,15
167,2009,71,16
35,2009,71,17
1519,2009,71,18
40,2009,71,19
60,2009,71,20
11,2009,71,22
91,2009,71,24
1238,2009,71,26
25,2010,71,01A
49,2010,71,02
452,2010,71,03
197,2010,71,04A
349,2010,71,04B
1065,2010,71,05
1402,2010,71,06
477,2010,71,07
507,2010,71,08A
1786,2010,71,08B
10,2010,71,09
43,2010,71,10
217,2010,71,11
3,2010,71,12
1,2010,71,13
1009,2010,71,14
170,2010,71,15
70,2010,71,16
33,2010,71,17
1504,2010,71,18
33,2010,71,19
36,2010,71,20
8,2010,71,22
105,2010,71,24
1112,2010,71,26
13,2011,71,01A
43,2011,71,02
474,2011,71,03
164,2011,71,04A
298,2011,71,04B
908,2011,71,05
1548,2011,71,06
536,2011,71,07
494,2011,71,08A
1624,2011,71,08B
17,2011,71,09
45,2011,71,10
236,2011,71,11
5,2011,71,12
2,2011,71,13
931,2011,71,14
170,2011,71,15
115,2011,71,16
31,2011,71,17
1422,2011,71,18
16,2011,71,19
32,2011,71,20
11,2011,71,22
116,2011,71,24
1008,2011,71,26
16,2012,71,01A
50,2012,71,02
428,2012,71,03
172,2012,71,04A
272,2012,71,04B
691,2012,71,05
1430,2012,71,06
390,2012,71,07
472,2012,71,08A
1699,2012,71,08B
12,2012,71,09
38,2012,71,10
237,2012,71,11
1,2012,71,12
986,2012,71,14
173,2012,71,15
18,2012,71,16
19,2012,71,17
1266,2012,71,18
12,2012,71,19
34,2012,71,20
6,2012,71,22
125,2012,71,24
870,2012,71,26
16,2013,71,01A
58,2013,71,02
477,2013,71,03
155,2013,71,04A
228,2013,71,04B
460,2013,71,05
1559,2013,71,06
295,2013,71,07
435,2013,71,08A
1597,2013,71,08B
10,2013,71,09
43,2013,71,10
223,2013,71,11
3,2013,71,12
2,2013,71,13
851,2013,71,14
151,2013,71,15
63,2013,71,16
30,2013,71,17
998,2013,71,18
10,2013,71,19
29,2013,71,20
2,2013,71,22
124,2013,71,24
757,2013,71,26
14,2014,71,01A
37,2014,71,02
379,2014,71,03
169,2014,71,04A
249,2014,71,04B
467,2014,71,05
1364,2014,71,06
279,2014,71,07
418,2014,71,08A
1534,2014,71,08B
12,2014,71,09
50,2014,71,10
338,2014,71,11
3,2014,71,13
772,2014,71,14
142,2014,71,15
31,2014,71,16
28,2014,71,17
737,2014,71,18
6,2014,71,19
33,2014,71,20
2,2014,71,22
108,2014,71,24
802,2014,71,26
12,2015,71,01A
43,2015,71,02
370,2015,71,03
164,2015,71,04A
259,2015,71,04B
551,2015,71,05
1074,2015,71,06
300,2015,71,07
479,2015,71,08A
1423,2015,71,08B
22,2015,71,09
33,2015,71,10
332,2015,71,11
1,2015,71,12
4,2015,71,13
888,2015,71,14
163,2015,71,15
27,2015,71,16
19,2015,71,17
672,2015,71,18
9,2015,71,19
36,2015,71,20
4,2015,71,22
120,2015,71,24
821,2015,71,26
27,2016,71,01A
48,2016,71,02
383,2016,71,03
223,2016,71,04A
298,2016,71,04B
504,2016,71,05
1147,2016,71,06
272,2016,71,07
420,2016,71,08A
1428,2016,71,08B
14,2016,71,09
55,2016,71,10
305,2016,71,11
988,2016,71,14
134,2016,71,15
12,2016,71,16
24,2016,71,17
300,2016,71,18
7,2016,71,19
88,2016,71,20
2,2016,71,22
84,2016,71,24
793,2016,71,26
4,2007,72,02
50,2007,72,03
11,2007,72,04A
14,2007,72,04B
147,2007,72,05
406,2007,72,06
86,2007,72,07
59,2007,72,08A
150,2007,72,08B
1,2007,72,09
19,2007,72,10
79,2007,72,11
1,2007,72,12
265,2007,72,14
7,2007,72,15
5,2007,72,17
43,2007,72,18
1,2007,72,19
4,2007,72,20
9,2007,72,24
190,2007,72,26
1,2008,72,01A
2,2008,72,02
47,2008,72,03
13,2008,72,04A
20,2008,72,04B
214,2008,72,05
439,2008,72,06
67,2008,72,07
58,2008,72,08A
168,2008,72,08B
1,2008,72,09
15,2008,72,10
87,2008,72,11
267,2008,72,14
8,2008,72,15
9,2008,72,17
38,2008,72,18
10,2008,72,20
2,2008,72,22
3,2008,72,24
187,2008,72,26
5,2009,72,02
34,2009,72,03
16,2009,72,04A
11,2009,72,04B
165,2009,72,05
336,2009,72,06
57,2009,72,07
59,2009,72,08A
158,2009,72,08B
2,2009,72,09
16,2009,72,10
82,2009,72,11
1,2009,72,13
234,2009,72,14
4,2009,72,15
5,2009,72,17
