count,month,year,community_area,primary_type
2,1,2007,68,10
16,1,2007,68,11
112,1,2007,68,14
16,1,2007,68,15
39,1,2007,68,16
4,1,2007,68,17
94,1,2007,68,18
2,1,2007,68,19
6,1,2007,68,20
2,1,2007,68,22
4,1,2007,68,24
73,1,2007,68,26
1,1,2007,69,01A
6,1,2007,69,02
56,1,2007,69,03
11,1,2007,69,04A
32,1,2007,69,04B
55,1,2007,69,05
116,1,2007,69,06
59,1,2007,69,07
44,1,2007,69,08A
164,1,2007,69,08B
2,1,2007,69,09
4,1,2007,69,10
13,1,2007,69,11
92,1,2007,69,14
8,1,2007,69,15
1,1,2007,69,16
2,1,2007,69,17
113,1,2007,69,18
1,1,2007,69,20
4,1,2007,69,22
7,1,2007,69,24
114,1,2007,69,26
1,1,2007,70,02
22,1,2007,70,03
3,1,2007,70,04A
5,1,2007,70,04B
14,1,2007,70,05
40,1,2007,70,06
27,1,2007,70,07
14,1,2007,70,08A
63,1,2007,70,08B
1,1,2007,70,09
10,1,2007,70,11
42,1,2007,70,14
4,1,2007,70,15
1,1,2007,70,17
12,1,2007,70,18
2,1,2007,70,19
2,1,2007,70,20
1,1,2007,70,22
2,1,2007,70,24
35,1,2007,70,26
1,1,2007,71,01A
5,1,2007,71,02
36,1,2007,71,03
17,1,2007,71,04A
28,1,2007,71,04B
83,1,2007,71,05
139,1,2007,71,06
38,1,2007,71,07
43,1,2007,71,08A
176,1,2007,71,08B
1,1,2007,71,09
6,1,2007,71,10
22,1,2007,71,11
1,1,2007,71,13
108,1,2007,71,14
18,1,2007,71,15
5,1,2007,71,16
2,1,2007,71,17
166,1,2007,71,18
4,1,2007,71,19
5,1,2007,71,20
3,1,2007,71,22
1,1,2007,71,24
127,1,2007,71,26
1,1,2007,72,02
10,1,2007,72,03
2,1,2007,72,04A
8,1,2007,72,05
30,1,2007,72,06
14,1,2007,72,07
3,1,2007,72,08A
16,1,2007,72,08B
1,1,2007,72,10
5,1,2007,72,11
26,1,2007,72,14
1,1,2007,72,17
5,1,2007,72,18
24,1,2007,72,26
1,1,2007,73,02
14,1,2007,73,03
9,1,2007,73,04A
8,1,2007,73,04B
14,1,2007,73,05
71,1,2007,73,06
15,1,2007,73,07
18,1,2007,73,08A
74,1,2007,73,08B
2,1,2007,73,10
8,1,2007,73,11
51,1,2007,73,14
4,1,2007,73,15
1,1,2007,73,17
67,1,2007,73,18
3,1,2007,73,20
3,1,2007,73,24
44,1,2007,73,26
2,1,2007,74,04A
2,1,2007,74,05
16,1,2007,74,06
7,1,2007,74,07
1,1,2007,74,08A
11,1,2007,74,08B
4,1,2007,74,11
11,1,2007,74,14
1,1,2007,74,15
1,1,2007,74,17
3,1,2007,74,18
9,1,2007,74,26
3,1,2007,75,02
5,1,2007,75,03
3,1,2007,75,04A
4,1,2007,75,04B
12,1,2007,75,05
39,1,2007,75,06
11,1,2007,75,07
7,1,2007,75,08A
41,1,2007,75,08B
1,1,2007,75,09
2,1,2007,75,10
8,1,2007,75,11
29,1,2007,75,14
2,1,2007,75,15
1,1,2007,75,17
32,1,2007,75,18
3,1,2007,75,20
1,1,2007,75,22
1,1,2007,75,24
33,1,2007,75,26
1,1,2007,76,03
1,1,2007,76,04A
2,1,2007,76,05
69,1,2007,76,06
11,1,2007,76,07
6,1,2007,76,08A
18,1,2007,76,08B
2,1,2007,76,10
13,1,2007,76,11
1,1,2007,76,12
27,1,2007,76,14
7,1,2007,76,18
84,1,2007,76,26
11,1,2007,77,03
2,1,2007,77,04A
4,1,2007,77,04B
18,1,2007,77,05
95,1,2007,77,06
13,1,2007,77,07
19,1,2007,77,08A
57,1,2007,77,08B
1,1,2007,77,10
16,1,2007,77,11
35,1,2007,77,14
1,1,2007,77,16
1,1,2007,77,17
23,1,2007,77,18
1,1,2007,77,20
3,1,2007,77,24
53,1,2007,77,26
4,1,2007,,06
1,1,2007,,14
1,1,2007,,18
1,1,2007,,26
1,1,2008,0,26
2,1,2008,1,02
19,1,2008,1,03
4,1,2008,1,04A
7,1,2008,1,04B
23,1,2008,1,05
89,1,2008,1,06
12,1,2008,1,07
23,1,2008,1,08A
77,1,2008,1,08B
3,1,2008,1,10
13,1,2008,1,11
55,1,2008,1,14
2,1,2008,1,15
6,1,2008,1,16
5,1,2008,1,17
75,1,2008,1,18
3,1,2008,1,20
2,1,2008,1,24
85,1,2008,1,26
3,1,2008,2,02
14,1,2008,2,03
5,1,2008,2,04A
2,1,2008,2,04B
24,1,2008,2,05
111,1,2008,2,06
12,1,2008,2,07
22,1,2008,2,08A
55,1,2008,2,08B
1,1,2008,2,09
7,1,2008,2,10
15,1,2008,2,11
65,1,2008,2,14
3,1,2008,2,15
2,1,2008,2,16
17,1,2008,2,18
2,1,2008,2,19
3,1,2008,2,20
3,1,2008,2,24
51,1,2008,2,26
18,1,2008,3,03
4,1,2008,3,04A
7,1,2008,3,04B
10,1,2008,3,05
126,1,2008,3,06
11,1,2008,3,07
24,1,2008,3,08A
69,1,2008,3,08B
6,1,2008,3,10
16,1,2008,3,11
2,1,2008,3,12
30,1,2008,3,14
3,1,2008,3,15
2,1,2008,3,17
48,1,2008,3,18
1,1,2008,3,20
1,1,2008,3,24
62,1,2008,3,26
2,1,2008,4,02
6,1,2008,4,03
2,1,2008,4,04A
9,1,2008,4,05
72,1,2008,4,06
13,1,2008,4,07
9,1,2008,4,08A
28,1,2008,4,08B
1,1,2008,4,10
15,1,2008,4,11
1,1,2008,4,12
33,1,2008,4,14
1,1,2008,4,15
2,1,2008,4,16
1,1,2008,4,17
18,1,2008,4,18
3,1,2008,4,24
25,1,2008,4,26
1,1,2008,5,02
3,1,2008,5,03
2,1,2008,5,04B
12,1,2008,5,05
65,1,2008,5,06
6,1,2008,5,07
1,1,2008,5,08A
16,1,2008,5,08B
3,1,2008,5,10
19,1,2008,5,11
1,1,2008,5,12
23,1,2008,5,14
1,1,2008,5,15
3,1,2008,5,17
11,1,2008,5,18
22,1,2008,5,26
17,1,2008,6,03
2,1,2008,6,04A
7,1,2008,6,04B
54,1,2008,6,05
254,1,2008,6,06
14,1,2008,6,07
19,1,2008,6,08A
64,1,2008,6,08B
2,1,2008,6,10
44,1,2008,6,11
1,1,2008,6,12
70,1,2008,6,14
1,1,2008,6,15
1,1,2008,6,16
1,1,2008,6,17
10,1,2008,6,18
1,1,2008,6,20
3,1,2008,6,22
2,1,2008,6,24
38,1,2008,6,26
13,1,2008,7,03
9,1,2008,7,04B
33,1,2008,7,05
257,1,2008,7,06
18,1,2008,7,07
10,1,2008,7,08A
46,1,2008,7,08B
4,1,2008,7,10
26,1,2008,7,11
1,1,2008,7,12
64,1,2008,7,14
4,1,2008,7,16
3,1,2008,7,17
13,1,2008,7,18
2,1,2008,7,20
4,1,2008,7,22
1,1,2008,7,24
37,1,2008,7,26
1,1,2008,8,01A
1,1,2008,8,02
34,1,2008,8,03
6,1,2008,8,04A
14,1,2008,8,04B
19,1,2008,8,05
409,1,2008,8,06
25,1,2008,8,07
26,1,2008,8,08A
134,1,2008,8,08B
8,1,2008,8,10
83,1,2008,8,11
2,1,2008,8,12
73,1,2008,8,14
4,1,2008,8,15
27,1,2008,8,16
3,1,2008,8,17
44,1,2008,8,18
1,1,2008,8,24
186,1,2008,8,26
5,1,2008,9,05
10,1,2008,9,06
2,1,2008,9,07
4,1,2008,9,08B
1,1,2008,9,11
9,1,2008,9,14
6,1,2008,9,26
1,1,2008,10,02
2,1,2008,10,03
3,1,2008,10,04B
7,1,2008,10,05
42,1,2008,10,06
1,1,2008,10,07
4,1,2008,10,08A
17,1,2008,10,08B
8,1,2008,10,11
1,1,2008,10,12
50,1,2008,10,14
5,1,2008,10,18
1,1,2008,10,20
25,1,2008,10,26
1,1,2008,11,02
1,1,2008,11,03
2,1,2008,11,04A
1,1,2008,11,04B
7,1,2008,11,05
45,1,2008,11,06
8,1,2008,11,07
2,1,2008,11,08A
22,1,2008,11,08B
3,1,2008,11,10
6,1,2008,11,11
27,1,2008,11,14
1,1,2008,11,17
2,1,2008,11,18
15,1,2008,11,26
1,1,2008,12,03
3,1,2008,12,05
20,1,2008,12,06
1,1,2008,12,07
1,1,2008,12,08A
8,1,2008,12,08B
1,1,2008,12,10
3,1,2008,12,11
7,1,2008,12,14
3,1,2008,12,18
1,1,2008,12,20
5,1,2008,12,26
2,1,2008,13,02
3,1,2008,13,03
1,1,2008,13,04A
1,1,2008,13,04B
7,1,2008,13,05
28,1,2008,13,06
3,1,2008,13,07
5,1,2008,13,08A
17,1,2008,13,08B
3,1,2008,13,11
21,1,2008,13,14
2,1,2008,13,17
9,1,2008,13,18
10,1,2008,13,26
1,1,2008,14,01A
2,1,2008,14,02
9,1,2008,14,03
3,1,2008,14,04A
2,1,2008,14,04B
16,1,2008,14,05
48,1,2008,14,06
17,1,2008,14,07
17,1,2008,14,08A
62,1,2008,14,08B
1,1,2008,14,10
17,1,2008,14,11
66,1,2008,14,14
1,1,2008,14,15
1,1,2008,14,17
14,1,2008,14,18
1,1,2008,14,20
1,1,2008,14,22
1,1,2008,14,24
29,1,2008,14,26
2,1,2008,15,02
16,1,2008,15,03
2,1,2008,15,04A
5,1,2008,15,04B
19,1,2008,15,05
77,1,2008,15,06
20,1,2008,15,07
11,1,2008,15,08A
70,1,2008,15,08B
3,1,2008,15,10
14,1,2008,15,11
83,1,2008,15,14
5,1,2008,15,15
3,1,2008,15,16
2,1,2008,15,17
38,1,2008,15,18
1,1,2008,15,20
2,1,2008,15,22
1,1,2008,15,24
53,1,2008,15,26
1,1,2008,16,01A
3,1,2008,16,02
17,1,2008,16,03
6,1,2008,16,04A
5,1,2008,16,04B
31,1,2008,16,05
76,1,2008,16,06
34,1,2008,16,07
11,1,2008,16,08A
63,1,2008,16,08B
2,1,2008,16,09
2,1,2008,16,10
17,1,2008,16,11
52,1,2008,16,14
1,1,2008,16,15
1,1,2008,16,16
2,1,2008,16,17
14,1,2008,16,18
3,1,2008,16,20
2,1,2008,16,22
3,1,2008,16,24
61,1,2008,16,26
3,1,2008,17,03
3,1,2008,17,04A
2,1,2008,17,04B
21,1,2008,17,05
52,1,2008,17,06
7,1,2008,17,07
4,1,2008,17,08A
24,1,2008,17,08B
4,1,2008,17,10
10,1,2008,17,11
59,1,2008,17,14
2,1,2008,17,15
1,1,2008,17,17
3,1,2008,17,18
2,1,2008,17,20
1,1,2008,17,22
22,1,2008,17,26
2,1,2008,18,03
3,1,2008,18,04A
1,1,2008,18,04B
5,1,2008,18,05
17,1,2008,18,06
4,1,2008,18,07
3,1,2008,18,08A
10,1,2008,18,08B
5,1,2008,18,11
8,1,2008,18,14
1,1,2008,18,17
3,1,2008,18,18
1,1,2008,18,20
10,1,2008,18,26
6,1,2008,19,02
25,1,2008,19,03
8,1,2008,19,04A
8,1,2008,19,04B
63,1,2008,19,05
154,1,2008,19,06
35,1,2008,19,07
23,1,2008,19,08A
91,1,2008,19,08B
10,1,2008,19,10
19,1,2008,19,11
98,1,2008,19,14
2,1,2008,19,15
2,1,2008,19,16
2,1,2008,19,17
40,1,2008,19,18
8,1,2008,19,20
3,1,2008,19,22
2,1,2008,19,24
73,1,2008,19,26
1,1,2008,20,02
9,1,2008,20,03
4,1,2008,20,04A
1,1,2008,20,04B
8,1,2008,20,05
19,1,2008,20,06
15,1,2008,20,07
12,1,2008,20,08A
42,1,2008,20,08B
2,1,2008,20,09
2,1,2008,20,11
33,1,2008,20,14
3,1,2008,20,15
1,1,2008,20,16
27,1,2008,20,18
2,1,2008,20,20
1,1,2008,20,22
21,1,2008,20,26
1,1,2008,21,01A
2,1,2008,21,02
16,1,2008,21,03
1,1,2008,21,04A
6,1,2008,21,04B
25,1,2008,21,05
72,1,2008,21,06
32,1,2008,21,07
12,1,2008,21,08A
34,1,2008,21,08B
2,1,2008,21,09
2,1,2008,21,10
12,1,2008,21,11
52,1,2008,21,14
3,1,2008,21,15
4,1,2008,21,17
29,1,2008,21,18
3,1,2008,21,20
3,1,2008,21,24
28,1,2008,21,26
3,1,2008,22,01A
7,1,2008,22,02
11,1,2008,22,03
9,1,2008,22,04A
12,1,2008,22,04B
73,1,2008,22,05
169,1,2008,22,06
55,1,2008,22,07
24,1,2008,22,08A
81,1,2008,22,08B
1,1,2008,22,09
4,1,2008,22,10
17,1,2008,22,11
78,1,2008,22,14
5,1,2008,22,15
8,1,2008,22,16
5,1,2008,22,17
65,1,2008,22,18
2,1,2008,22,19
3,1,2008,22,20
3,1,2008,22,22
4,1,2008,22,24
75,1,2008,22,26
2,1,2008,23,01A
4,1,2008,23,02
38,1,2008,23,03
18,1,2008,23,04A
27,1,2008,23,04B
58,1,2008,23,05
146,1,2008,23,06
39,1,2008,23,07
26,1,2008,23,08A
148,1,2008,23,08B
4,1,2008,23,10
17,1,2008,23,11
1,1,2008,23,13
68,1,2008,23,14
13,1,2008,23,15
33,1,2008,23,16
4,1,2008,23,17
212,1,2008,23,18
5,1,2008,23,20
1,1,2008,23,22
5,1,2008,23,24
123,1,2008,23,26
5,1,2008,24,02
31,1,2008,24,03
8,1,2008,24,04A
11,1,2008,24,04B
106,1,2008,24,05
376,1,2008,24,06
50,1,2008,24,07
31,1,2008,24,08A
85,1,2008,24,08B
1,1,2008,24,09
3,1,2008,24,10
31,1,2008,24,11
3,1,2008,24,13
135,1,2008,24,14
5,1,2008,24,15
20,1,2008,24,16
3,1,2008,24,17
55,1,2008,24,18
2,1,2008,24,20
5,1,2008,24,22
4,1,2008,24,24
64,1,2008,24,26
4,1,2008,25,01A
6,1,2008,25,02
82,1,2008,25,03
25,1,2008,25,04A
46,1,2008,25,04B
63,1,2008,25,05
265,1,2008,25,06
54,1,2008,25,07
78,1,2008,25,08A
336,1,2008,25,08B
5,1,2008,25,09
5,1,2008,25,10
46,1,2008,25,11
1,1,2008,25,12
166,1,2008,25,14
21,1,2008,25,15
57,1,2008,25,16
8,1,2008,25,17
498,1,2008,25,18
3,1,2008,25,19
10,1,2008,25,20
4,1,2008,25,22
7,1,2008,25,24
265,1,2008,25,26
2,1,2008,26,02
28,1,2008,26,03
8,1,2008,26,04A
19,1,2008,26,04B
6,1,2008,26,05
60,1,2008,26,06
26,1,2008,26,07
24,1,2008,26,08A
96,1,2008,26,08B
1,1,2008,26,09
2,1,2008,26,10
11,1,2008,26,11
47,1,2008,26,14
9,1,2008,26,15
48,1,2008,26,16
1,1,2008,26,17
153,1,2008,26,18
2,1,2008,26,20
1,1,2008,26,22
69,1,2008,26,26
2,1,2008,27,01A
5,1,2008,27,02
15,1,2008,27,03
13,1,2008,27,04A
9,1,2008,27,04B
11,1,2008,27,05
73,1,2008,27,06
17,1,2008,27,07
25,1,2008,27,08A
102,1,2008,27,08B
3,1,2008,27,10
14,1,2008,27,11
47,1,2008,27,14
9,1,2008,27,15
43,1,2008,27,16
1,1,2008,27,17
137,1,2008,27,18
1,1,2008,27,20
2,1,2008,27,22
7,1,2008,27,24
73,1,2008,27,26
3,1,2008,28,02
40,1,2008,28,03
8,1,2008,28,04A
8,1,2008,28,04B
24,1,2008,28,05
311,1,2008,28,06
29,1,2008,28,07
37,1,2008,28,08A
124,1,2008,28,08B
6,1,2008,28,10
33,1,2008,28,11
1,1,2008,28,13
110,1,2008,28,14
1,1,2008,28,15
25,1,2008,28,16
1,1,2008,28,17
42,1,2008,28,18
2,1,2008,28,20
2,1,2008,28,22
9,1,2008,28,24
113,1,2008,28,26
3,1,2008,29,01A
8,1,2008,29,02
22,1,2008,29,03
17,1,2008,29,04A
20,1,2008,29,04B
20,1,2008,29,05
125,1,2008,29,06
26,1,2008,29,07
35,1,2008,29,08A
134,1,2008,29,08B
1,1,2008,29,09
2,1,2008,29,10
11,1,2008,29,11
60,1,2008,29,14
8,1,2008,29,15
11,1,2008,29,16
4,1,2008,29,17
223,1,2008,29,18
3,1,2008,29,19
3,1,2008,29,20
3,1,2008,29,22
1,1,2008,29,24
105,1,2008,29,26
3,1,2008,30,01A
9,1,2008,30,02
20,1,2008,30,03
7,1,2008,30,04A
16,1,2008,30,04B
41,1,2008,30,05
79,1,2008,30,06
50,1,2008,30,07
20,1,2008,30,08A
74,1,2008,30,08B
2,1,2008,30,09
6,1,2008,30,11
74,1,2008,30,14
4,1,2008,30,15
8,1,2008,30,16
2,1,2008,30,17
93,1,2008,30,18
6,1,2008,30,20
1,1,2008,30,22
17,1,2008,30,24
96,1,2008,30,26
2,1,2008,31,02
4,1,2008,31,03
7,1,2008,31,04A
2,1,2008,31,04B
8,1,2008,31,05
59,1,2008,31,06
17,1,2008,31,07
10,1,2008,31,08A
61,1,2008,31,08B
1,1,2008,31,09
1,1,2008,31,10
6,1,2008,31,11
47,1,2008,31,14
2,1,2008,31,15
3,1,2008,31,16
2,1,2008,31,17
27,1,2008,31,18
1,1,2008,31,19
2,1,2008,31,22
2,1,2008,31,24
33,1,2008,31,26
1,1,2008,32,02
15,1,2008,32,03
2,1,2008,32,04A
2,1,2008,32,04B
299,1,2008,32,06
13,1,2008,32,07
29,1,2008,32,08A
53,1,2008,32,08B
8,1,2008,32,10
63,1,2008,32,11
1,1,2008,32,12
45,1,2008,32,14
2,1,2008,32,15
4,1,2008,32,16
4,1,2008,32,17
22,1,2008,32,18
77,1,2008,32,26
6,1,2008,33,03
3,1,2008,33,04B
8,1,2008,33,05
81,1,2008,33,06
10,1,2008,33,07
8,1,2008,33,08A
28,1,2008,33,08B
3,1,2008,33,10
15,1,2008,33,11
23,1,2008,33,14
1,1,2008,33,15
2,1,2008,33,17
36,1,2008,33,18
1,1,2008,33,19
2,1,2008,33,20
2,1,2008,33,24
116,1,2008,33,26
8,1,2008,34,03
1,1,2008,34,04A
4,1,2008,34,05
28,1,2008,34,06
5,1,2008,34,07
2,1,2008,34,08A
8,1,2008,34,08B
5,1,2008,34,11
14,1,2008,34,14
1,1,2008,34,15
2,1,2008,34,17
7,1,2008,34,18
1,1,2008,34,19
1,1,2008,34,24
11,1,2008,34,26
1,1,2008,35,02
5,1,2008,35,03
4,1,2008,35,04A
12,1,2008,35,04B
5,1,2008,35,05
51,1,2008,35,06
16,1,2008,35,07
22,1,2008,35,08A
45,1,2008,35,08B
2,1,2008,35,10
5,1,2008,35,11
22,1,2008,35,14
2,1,2008,35,15
1,1,2008,35,16
1,1,2008,35,17
104,1,2008,35,18
1,1,2008,35,20
1,1,2008,35,24
47,1,2008,35,26
1,1,2008,36,03
1,1,2008,36,04A
4,1,2008,36,04B
4,1,2008,36,05
10,1,2008,36,06
3,1,2008,36,07
5,1,2008,36,08A
9,1,2008,36,08B
1,1,2008,36,10
2,1,2008,36,11
3,1,2008,36,14
1,1,2008,36,17
20,1,2008,36,18
1,1,2008,36,20
9,1,2008,36,26
7,1,2008,37,03
3,1,2008,37,04A
6,1,2008,37,04B
1,1,2008,37,05
21,1,2008,37,06
1,1,2008,37,07
4,1,2008,37,08A
15,1,2008,37,08B
1,1,2008,37,10
4,1,2008,37,11
9,1,2008,37,14
1,1,2008,37,15
24,1,2008,37,18
1,1,2008,37,20
1,1,2008,37,22
16,1,2008,37,26
2,1,2008,38,01A
3,1,2008,38,02
17,1,2008,38,03
9,1,2008,38,04A
11,1,2008,38,04B
10,1,2008,38,05
74,1,2008,38,06
17,1,2008,38,07
23,1,2008,38,08A
69,1,2008,38,08B
1,1,2008,38,10
7,1,2008,38,11
1,1,2008,38,12
36,1,2008,38,14
3,1,2008,38,15
23,1,2008,38,16
37,1,2008,38,18
3,1,2008,38,20
1,1,2008,38,22
3,1,2008,38,24
55,1,2008,38,26
7,1,2008,39,03
7,1,2008,39,04A
4,1,2008,39,04B
4,1,2008,39,05
46,1,2008,39,06
7,1,2008,39,07
7,1,2008,39,08A
27,1,2008,39,08B
2,1,2008,39,10
4,1,2008,39,11
14,1,2008,39,14
1,1,2008,39,15
22,1,2008,39,18
2,1,2008,39,20
1,1,2008,39,24
20,1,2008,39,26
2,1,2008,40,01A
4,1,2008,40,02
15,1,2008,40,03
4,1,2008,40,04A
7,1,2008,40,04B
17,1,2008,40,05
37,1,2008,40,06
9,1,2008,40,07
12,1,2008,40,08A
65,1,2008,40,08B
1,1,2008,40,09
1,1,2008,40,10
6,1,2008,40,11
31,1,2008,40,14
8,1,2008,40,15
23,1,2008,40,16
2,1,2008,40,17
69,1,2008,40,18
1,1,2008,40,19
2,1,2008,40,20
1,1,2008,40,22
37,1,2008,40,26
14,1,2008,41,03
1,1,2008,41,04A
5,1,2008,41,04B
8,1,2008,41,05
52,1,2008,41,06
11,1,2008,41,07
8,1,2008,41,08A
13,1,2008,41,08B
3,1,2008,41,10
5,1,2008,41,11
13,1,2008,41,14
1,1,2008,41,15
3,1,2008,41,18
1,1,2008,41,22
17,1,2008,41,26
2,1,2008,42,02
28,1,2008,42,03
11,1,2008,42,04A
16,1,2008,42,04B
45,1,2008,42,05
79,1,2008,42,06
23,1,2008,42,07
16,1,2008,42,08A
89,1,2008,42,08B
1,1,2008,42,10
12,1,2008,42,11
50,1,2008,42,14
4,1,2008,42,15
6,1,2008,42,16
2,1,2008,42,17
64,1,2008,42,18
2,1,2008,42,19
1,1,2008,42,20
2,1,2008,42,22
3,1,2008,42,24
75,1,2008,42,26
12,1,2008,43,02
75,1,2008,43,03
20,1,2008,43,04A
33,1,2008,43,04B
103,1,2008,43,05
195,1,2008,43,06
52,1,2008,43,07
59,1,2008,43,08A
212,1,2008,43,08B
1,1,2008,43,09
4,1,2008,43,10
26,1,2008,43,11
1,1,2008,43,12
132,1,2008,43,14
16,1,2008,43,15
2,1,2008,43,16
3,1,2008,43,17
93,1,2008,43,18
2,1,2008,43,19
9,1,2008,43,20
1,1,2008,43,22
6,1,2008,43,24
127,1,2008,43,26
1,1,2008,44,02
53,1,2008,44,03
13,1,2008,44,04A
21,1,2008,44,04B
39,1,2008,44,05
156,1,2008,44,06
46,1,2008,44,07
34,1,2008,44,08A
131,1,2008,44,08B
1,1,2008,44,09
6,1,2008,44,10
10,1,2008,44,11
86,1,2008,44,14
13,1,2008,44,15
2,1,2008,44,16
5,1,2008,44,17
102,1,2008,44,18
1,1,2008,44,20
2,1,2008,44,22
3,1,2008,44,24
74,1,2008,44,26
1,1,2008,45,01A
8,1,2008,45,03
4,1,2008,45,04A
5,1,2008,45,04B
13,1,2008,45,05
22,1,2008,45,06
13,1,2008,45,07
9,1,2008,45,08A
33,1,2008,45,08B
1,1,2008,45,10
7,1,2008,45,11
22,1,2008,45,14
3,1,2008,45,15
2,1,2008,45,17
9,1,2008,45,18
2,1,2008,45,20
1,1,2008,45,24
10,1,2008,45,26
5,1,2008,46,02
30,1,2008,46,03
20,1,2008,46,04A
16,1,2008,46,04B
23,1,2008,46,05
106,1,2008,46,06
22,1,2008,46,07
42,1,2008,46,08A
98,1,2008,46,08B
1,1,2008,46,09
7,1,2008,46,10
13,1,2008,46,11
79,1,2008,46,14
10,1,2008,46,15
3,1,2008,46,17
50,1,2008,46,18
10,1,2008,46,20
2,1,2008,46,24
60,1,2008,46,26
3,1,2008,47,03
1,1,2008,47,04A
20,1,2008,47,05
7,1,2008,47,06
1,1,2008,47,07
2,1,2008,47,08A
7,1,2008,47,08B
1,1,2008,47,10
7,1,2008,47,14
9,1,2008,47,18
1,1,2008,47,19
1,1,2008,47,20
1,1,2008,47,24
1,1,2008,47,26
11,1,2008,48,03
4,1,2008,48,04A
4,1,2008,48,04B
13,1,2008,48,05
30,1,2008,48,06
15,1,2008,48,07
4,1,2008,48,08A
19,1,2008,48,08B
1,1,2008,48,10
8,1,2008,48,11
23,1,2008,48,14
2,1,2008,48,15
14,1,2008,48,18
2,1,2008,48,20
23,1,2008,48,26
3,1,2008,49,02
39,1,2008,49,03
17,1,2008,49,04A
22,1,2008,49,04B
79,1,2008,49,05
167,1,2008,49,06
55,1,2008,49,07
54,1,2008,49,08A
150,1,2008,49,08B
3,1,2008,49,09
5,1,2008,49,10
21,1,2008,49,11
97,1,2008,49,14
17,1,2008,49,15
11,1,2008,49,16
3,1,2008,49,17
178,1,2008,49,18
2,1,2008,49,19
7,1,2008,49,20
1,1,2008,49,22
2,1,2008,49,24
108,1,2008,49,26
4,1,2008,50,03
5,1,2008,50,04A
5,1,2008,50,04B
6,1,2008,50,05
17,1,2008,50,06
6,1,2008,50,07
14,1,2008,50,08A
27,1,2008,50,08B
3,1,2008,50,10
5,1,2008,50,11
20,1,2008,50,14
1,1,2008,50,15
8,1,2008,50,18
1,1,2008,50,24
24,1,2008,50,26
1,1,2008,51,02
6,1,2008,51,03
4,1,2008,51,04A
27,1,2008,51,05
48,1,2008,51,06
13,1,2008,51,07
3,1,2008,51,08A
22,1,2008,51,08B
3,1,2008,51,10
1,1,2008,51,11
41,1,2008,51,14
6,1,2008,51,15
1,1,2008,51,17
13,1,2008,51,18
1,1,2008,51,20
26,1,2008,51,26
1,1,2008,52,02
5,1,2008,52,03
4,1,2008,52,04A
2,1,2008,52,04B
10,1,2008,52,05
15,1,2008,52,06
10,1,2008,52,07
6,1,2008,52,08A
19,1,2008,52,08B
3,1,2008,52,10
4,1,2008,52,11
1,1,2008,52,12
38,1,2008,52,14
3,1,2008,52,15
3,1,2008,52,17
15,1,2008,52,18
1,1,2008,52,20
3,1,2008,52,24
23,1,2008,52,26
1,1,2008,53,01A
4,1,2008,53,02
19,1,2008,53,03
14,1,2008,53,04A
14,1,2008,53,04B
60,1,2008,53,05
85,1,2008,53,06
20,1,2008,53,07
21,1,2008,53,08A
108,1,2008,53,08B
2,1,2008,53,10
7,1,2008,53,11
77,1,2008,53,14
5,1,2008,53,15
12,1,2008,53,16
3,1,2008,53,17
43,1,2008,53,18
8,1,2008,53,20
7,1,2008,53,24
67,1,2008,53,26
1,1,2008,54,02
10,1,2008,54,03
3,1,2008,54,04A
4,1,2008,54,04B
9,1,2008,54,05
14,1,2008,54,06
4,1,2008,54,07
4,1,2008,54,08A
16,1,2008,54,08B
3,1,2008,54,11
29,1,2008,54,14
5,1,2008,54,15
1,1,2008,54,17
11,1,2008,54,18
12,1,2008,54,26
2,1,2008,55,03
1,1,2008,55,04A
7,1,2008,55,05
11,1,2008,55,06
4,1,2008,55,07
3,1,2008,55,08A
11,1,2008,55,08B
5,1,2008,55,11
8,1,2008,55,14
1,1,2008,55,15
15,1,2008,55,18
1,1,2008,55,20
2,1,2008,55,22
8,1,2008,55,26
1,1,2008,56,02
5,1,2008,56,03
3,1,2008,56,04A
6,1,2008,56,04B
15,1,2008,56,05
74,1,2008,56,06
9,1,2008,56,07
15,1,2008,56,08A
32,1,2008,56,08B
15,1,2008,56,11
41,1,2008,56,14
10,1,2008,56,15
37,1,2008,56,16
17,1,2008,56,18
1,1,2008,56,20
2,1,2008,56,22
6,1,2008,56,24
36,1,2008,56,26
1,1,2008,57,01A
2,1,2008,57,03
1,1,2008,57,04A
1,1,2008,57,04B
11,1,2008,57,05
30,1,2008,57,06
10,1,2008,57,07
5,1,2008,57,08A
16,1,2008,57,08B
1,1,2008,57,10
11,1,2008,57,11
25,1,2008,57,14
1,1,2008,57,15
4,1,2008,57,16
1,1,2008,57,17
7,1,2008,57,18
1,1,2008,57,20
1,1,2008,57,24
9,1,2008,57,26
2,1,2008,58,02
7,1,2008,58,03
5,1,2008,58,04A
9,1,2008,58,04B
24,1,2008,58,05
66,1,2008,58,06
14,1,2008,58,07
9,1,2008,58,08A
37,1,2008,58,08B
2,1,2008,58,10
5,1,2008,58,11
55,1,2008,58,14
5,1,2008,58,15
10,1,2008,58,16
6,1,2008,58,17
31,1,2008,58,18
3,1,2008,58,20
6,1,2008,58,24
16,1,2008,58,26
1,1,2008,59,02
5,1,2008,59,03
1,1,2008,59,04A
2,1,2008,59,04B
4,1,2008,59,05
51,1,2008,59,06
5,1,2008,59,07
7,1,2008,59,08A
12,1,2008,59,08B
