count,weekday,year,community_area,primary_type
83,6,2011,7,08B
1,6,2011,7,09
3,6,2011,7,10
44,6,2011,7,11
1,6,2011,7,12
102,6,2011,7,14
1,6,2011,7,15
3,6,2011,7,17
4,6,2011,7,18
1,6,2011,7,20
1,6,2011,7,22
4,6,2011,7,24
32,6,2011,7,26
1,6,2011,8,01A
7,6,2011,8,02
70,6,2011,8,03
11,6,2011,8,04A
27,6,2011,8,04B
27,6,2011,8,05
958,6,2011,8,06
49,6,2011,8,07
58,6,2011,8,08A
248,6,2011,8,08B
6,6,2011,8,10
264,6,2011,8,11
125,6,2011,8,14
3,6,2011,8,15
14,6,2011,8,16
6,6,2011,8,17
71,6,2011,8,18
1,6,2011,8,19
2,6,2011,8,20
11,6,2011,8,22
20,6,2011,8,24
173,6,2011,8,26
1,6,2011,9,04A
6,6,2011,9,05
14,6,2011,9,06
2,6,2011,9,07
1,6,2011,9,08A
8,6,2011,9,08B
2,6,2011,9,11
6,6,2011,9,14
1,6,2011,9,18
2,6,2011,9,22
1,6,2011,9,24
8,6,2011,9,26
1,6,2011,10,03
4,6,2011,10,04B
19,6,2011,10,05
54,6,2011,10,06
8,6,2011,10,07
8,6,2011,10,08A
46,6,2011,10,08B
10,6,2011,10,11
50,6,2011,10,14
1,6,2011,10,15
2,6,2011,10,17
2,6,2011,10,18
1,6,2011,10,22
29,6,2011,10,26
1,6,2011,11,02
2,6,2011,11,03
1,6,2011,11,04A
2,6,2011,11,04B
10,6,2011,11,05
32,6,2011,11,06
10,6,2011,11,07
8,6,2011,11,08A
29,6,2011,11,08B
1,6,2011,11,10
10,6,2011,11,11
32,6,2011,11,14
1,6,2011,11,15
1,6,2011,11,17
8,6,2011,11,18
1,6,2011,11,20
2,6,2011,11,24
31,6,2011,11,26
1,6,2011,12,02
1,6,2011,12,04B
9,6,2011,12,05
14,6,2011,12,06
3,6,2011,12,07
3,6,2011,12,08A
9,6,2011,12,08B
7,6,2011,12,11
21,6,2011,12,14
5,6,2011,12,18
1,6,2011,12,20
13,6,2011,12,26
1,6,2011,13,02
5,6,2011,13,03
1,6,2011,13,04A
2,6,2011,13,04B
14,6,2011,13,05
34,6,2011,13,06
12,6,2011,13,07
6,6,2011,13,08A
20,6,2011,13,08B
2,6,2011,13,10
3,6,2011,13,11
37,6,2011,13,14
1,6,2011,13,15
1,6,2011,13,17
5,6,2011,13,18
1,6,2011,13,22
12,6,2011,13,26
5,6,2011,14,02
22,6,2011,14,03
5,6,2011,14,04A
10,6,2011,14,04B
31,6,2011,14,05
69,6,2011,14,06
29,6,2011,14,07
16,6,2011,14,08A
92,6,2011,14,08B
1,6,2011,14,09
1,6,2011,14,10
8,6,2011,14,11
1,6,2011,14,13
72,6,2011,14,14
5,6,2011,14,15
1,6,2011,14,16
2,6,2011,14,17
16,6,2011,14,18
1,6,2011,14,19
3,6,2011,14,20
6,6,2011,14,22
3,6,2011,14,24
50,6,2011,14,26
1,6,2011,15,02
18,6,2011,15,03
7,6,2011,15,04A
15,6,2011,15,04B
50,6,2011,15,05
147,6,2011,15,06
43,6,2011,15,07
28,6,2011,15,08A
116,6,2011,15,08B
2,6,2011,15,09
3,6,2011,15,10
21,6,2011,15,11
91,6,2011,15,14
1,6,2011,15,15
4,6,2011,15,17
31,6,2011,15,18
6,6,2011,15,20
1,6,2011,15,22
3,6,2011,15,24
66,6,2011,15,26
2,6,2011,16,01A
4,6,2011,16,02
25,6,2011,16,03
14,6,2011,16,04A
12,6,2011,16,04B
69,6,2011,16,05
118,6,2011,16,06
53,6,2011,16,07
24,6,2011,16,08A
94,6,2011,16,08B
1,6,2011,16,09
1,6,2011,16,10
21,6,2011,16,11
91,6,2011,16,14
2,6,2011,16,15
2,6,2011,16,17
47,6,2011,16,18
4,6,2011,16,20
3,6,2011,16,22
6,6,2011,16,24
47,6,2011,16,26
6,6,2011,17,03
2,6,2011,17,04A
4,6,2011,17,04B
22,6,2011,17,05
74,6,2011,17,06
12,6,2011,17,07
17,6,2011,17,08A
60,6,2011,17,08B
1,6,2011,17,09
1,6,2011,17,10
12,6,2011,17,11
63,6,2011,17,14
1,6,2011,17,17
9,6,2011,17,18
1,6,2011,17,19
2,6,2011,17,22
2,6,2011,17,24
42,6,2011,17,26
1,6,2011,18,02
1,6,2011,18,03
3,6,2011,18,04B
10,6,2011,18,05
22,6,2011,18,06
9,6,2011,18,07
7,6,2011,18,08A
22,6,2011,18,08B
2,6,2011,18,10
2,6,2011,18,11
20,6,2011,18,14
2,6,2011,18,15
4,6,2011,18,18
1,6,2011,18,22
7,6,2011,18,26
1,6,2011,19,01A
6,6,2011,19,02
46,6,2011,19,03
16,6,2011,19,04A
33,6,2011,19,04B
79,6,2011,19,05
171,6,2011,19,06
78,6,2011,19,07
33,6,2011,19,08A
164,6,2011,19,08B
3,6,2011,19,09
3,6,2011,19,10
22,6,2011,19,11
1,6,2011,19,12
152,6,2011,19,14
6,6,2011,19,15
8,6,2011,19,16
5,6,2011,19,17
83,6,2011,19,18
4,6,2011,19,20
7,6,2011,19,22
12,6,2011,19,24
105,6,2011,19,26
4,6,2011,20,02
4,6,2011,20,03
7,6,2011,20,04A
7,6,2011,20,04B
26,6,2011,20,05
41,6,2011,20,06
22,6,2011,20,07
12,6,2011,20,08A
53,6,2011,20,08B
1,6,2011,20,09
1,6,2011,20,10
4,6,2011,20,11
1,6,2011,20,12
42,6,2011,20,14
4,6,2011,20,15
5,6,2011,20,17
25,6,2011,20,18
3,6,2011,20,20
3,6,2011,20,24
28,6,2011,20,26
6,6,2011,21,02
13,6,2011,21,03
6,6,2011,21,04A
13,6,2011,21,04B
53,6,2011,21,05
114,6,2011,21,06
56,6,2011,21,07
9,6,2011,21,08A
91,6,2011,21,08B
1,6,2011,21,09
3,6,2011,21,10
9,6,2011,21,11
52,6,2011,21,14
3,6,2011,21,15
2,6,2011,21,17
34,6,2011,21,18
2,6,2011,21,20
3,6,2011,21,22
1,6,2011,21,24
43,6,2011,21,26
1,6,2011,22,01A
6,6,2011,22,02
44,6,2011,22,03
10,6,2011,22,04A
27,6,2011,22,04B
74,6,2011,22,05
331,6,2011,22,06
83,6,2011,22,07
45,6,2011,22,08A
197,6,2011,22,08B
4,6,2011,22,09
5,6,2011,22,10
22,6,2011,22,11
155,6,2011,22,14
3,6,2011,22,15
3,6,2011,22,16
2,6,2011,22,17
35,6,2011,22,18
2,6,2011,22,20
7,6,2011,22,22
10,6,2011,22,24
71,6,2011,22,26
6,6,2011,23,01A
17,6,2011,23,02
67,6,2011,23,03
35,6,2011,23,04A
56,6,2011,23,04B
81,6,2011,23,05
200,6,2011,23,06
97,6,2011,23,07
72,6,2011,23,08A
308,6,2011,23,08B
6,6,2011,23,09
5,6,2011,23,10
18,6,2011,23,11
1,6,2011,23,13
164,6,2011,23,14
23,6,2011,23,15
21,6,2011,23,16
5,6,2011,23,17
269,6,2011,23,18
5,6,2011,23,19
5,6,2011,23,20
7,6,2011,23,22
24,6,2011,23,24
132,6,2011,23,26
5,6,2011,24,02
53,6,2011,24,03
18,6,2011,24,04A
42,6,2011,24,04B
116,6,2011,24,05
545,6,2011,24,06
95,6,2011,24,07
54,6,2011,24,08A
217,6,2011,24,08B
2,6,2011,24,09
3,6,2011,24,10
45,6,2011,24,11
2,6,2011,24,13
233,6,2011,24,14
12,6,2011,24,15
7,6,2011,24,16
4,6,2011,24,17
53,6,2011,24,18
4,6,2011,24,20
13,6,2011,24,22
8,6,2011,24,24
85,6,2011,24,26
9,6,2011,25,01A
22,6,2011,25,02
168,6,2011,25,03
49,6,2011,25,04A
115,6,2011,25,04B
170,6,2011,25,05
455,6,2011,25,06
131,6,2011,25,07
135,6,2011,25,08A
565,6,2011,25,08B
6,6,2011,25,09
12,6,2011,25,10
56,6,2011,25,11
2,6,2011,25,13
310,6,2011,25,14
50,6,2011,25,15
41,6,2011,25,16
10,6,2011,25,17
698,6,2011,25,18
28,6,2011,25,19
18,6,2011,25,20
3,6,2011,25,22
43,6,2011,25,24
292,6,2011,25,26
4,6,2011,26,01A
4,6,2011,26,02
47,6,2011,26,03
9,6,2011,26,04A
50,6,2011,26,04B
29,6,2011,26,05
111,6,2011,26,06
27,6,2011,26,07
35,6,2011,26,08A
164,6,2011,26,08B
1,6,2011,26,09
2,6,2011,26,10
14,6,2011,26,11
78,6,2011,26,14
12,6,2011,26,15
55,6,2011,26,16
2,6,2011,26,17
209,6,2011,26,18
5,6,2011,26,19
2,6,2011,26,20
5,6,2011,26,22
6,6,2011,26,24
69,6,2011,26,26
7,6,2011,27,01A
3,6,2011,27,02
34,6,2011,27,03
17,6,2011,27,04A
41,6,2011,27,04B
42,6,2011,27,05
128,6,2011,27,06
48,6,2011,27,07
32,6,2011,27,08A
167,6,2011,27,08B
1,6,2011,27,10
9,6,2011,27,11
96,6,2011,27,14
7,6,2011,27,15
40,6,2011,27,16
1,6,2011,27,17
156,6,2011,27,18
5,6,2011,27,19
4,6,2011,27,20
1,6,2011,27,22
6,6,2011,27,24
75,6,2011,27,26
4,6,2011,28,01A
9,6,2011,28,02
54,6,2011,28,03
20,6,2011,28,04A
30,6,2011,28,04B
60,6,2011,28,05
534,6,2011,28,06
70,6,2011,28,07
37,6,2011,28,08A
180,6,2011,28,08B
4,6,2011,28,10
41,6,2011,28,11
1,6,2011,28,13
158,6,2011,28,14
5,6,2011,28,15
3,6,2011,28,16
5,6,2011,28,17
52,6,2011,28,18
6,6,2011,28,19
4,6,2011,28,20
1,6,2011,28,22
10,6,2011,28,24
103,6,2011,28,26
4,6,2011,29,01A
11,6,2011,29,02
56,6,2011,29,03
27,6,2011,29,04A
56,6,2011,29,04B
57,6,2011,29,05
184,6,2011,29,06
72,6,2011,29,07
53,6,2011,29,08A
302,6,2011,29,08B
2,6,2011,29,09
5,6,2011,29,10
11,6,2011,29,11
159,6,2011,29,14
26,6,2011,29,15
6,6,2011,29,16
5,6,2011,29,17
280,6,2011,29,18
9,6,2011,29,19
6,6,2011,29,20
3,6,2011,29,22
10,6,2011,29,24
99,6,2011,29,26
2,6,2011,30,01A
2,6,2011,30,02
37,6,2011,30,03
19,6,2011,30,04A
31,6,2011,30,04B
51,6,2011,30,05
141,6,2011,30,06
67,6,2011,30,07
33,6,2011,30,08A
168,6,2011,30,08B
1,6,2011,30,09
3,6,2011,30,10
10,6,2011,30,11
116,6,2011,30,14
10,6,2011,30,15
11,6,2011,30,16
2,6,2011,30,17
96,6,2011,30,18
3,6,2011,30,20
10,6,2011,30,22
47,6,2011,30,24
74,6,2011,30,26
4,6,2011,31,02
15,6,2011,31,03
15,6,2011,31,04A
17,6,2011,31,04B
22,6,2011,31,05
99,6,2011,31,06
35,6,2011,31,07
27,6,2011,31,08A
75,6,2011,31,08B
1,6,2011,31,09
1,6,2011,31,10
12,6,2011,31,11
88,6,2011,31,14
9,6,2011,31,15
1,6,2011,31,16
1,6,2011,31,17
37,6,2011,31,18
3,6,2011,31,20
3,6,2011,31,22
10,6,2011,31,24
34,6,2011,31,26
4,6,2011,32,02
34,6,2011,32,03
4,6,2011,32,04A
6,6,2011,32,04B
15,6,2011,32,05
579,6,2011,32,06
17,6,2011,32,07
26,6,2011,32,08A
100,6,2011,32,08B
9,6,2011,32,10
87,6,2011,32,11
1,6,2011,32,12
55,6,2011,32,14
1,6,2011,32,15
2,6,2011,32,16
3,6,2011,32,17
31,6,2011,32,18
2,6,2011,32,22
11,6,2011,32,24
61,6,2011,32,26
1,6,2011,33,02
10,6,2011,33,03
1,6,2011,33,04A
6,6,2011,33,04B
9,6,2011,33,05
104,6,2011,33,06
12,6,2011,33,07
8,6,2011,33,08A
39,6,2011,33,08B
15,6,2011,33,11
26,6,2011,33,14
1,6,2011,33,15
3,6,2011,33,18
1,6,2011,33,20
37,6,2011,33,26
1,6,2011,34,02
13,6,2011,34,03
1,6,2011,34,04A
6,6,2011,34,04B
10,6,2011,34,05
56,6,2011,34,06
11,6,2011,34,07
4,6,2011,34,08A
28,6,2011,34,08B
1,6,2011,34,09
24,6,2011,34,11
1,6,2011,34,13
24,6,2011,34,14
1,6,2011,34,16
10,6,2011,34,18
1,6,2011,34,22
1,6,2011,34,24
11,6,2011,34,26
3,6,2011,35,02
27,6,2011,35,03
3,6,2011,35,04A
9,6,2011,35,04B
13,6,2011,35,05
59,6,2011,35,06
13,6,2011,35,07
17,6,2011,35,08A
58,6,2011,35,08B
6,6,2011,35,11
28,6,2011,35,14
1,6,2011,35,17
25,6,2011,35,18
1,6,2011,35,24
42,6,2011,35,26
1,6,2011,36,02
3,6,2011,36,03
1,6,2011,36,04A
6,6,2011,36,04B
5,6,2011,36,05
30,6,2011,36,06
2,6,2011,36,07
5,6,2011,36,08A
20,6,2011,36,08B
3,6,2011,36,11
21,6,2011,36,14
2,6,2011,36,15
5,6,2011,36,18
1,6,2011,36,24
13,6,2011,36,26
2,6,2011,37,02
14,6,2011,37,03
4,6,2011,37,04A
7,6,2011,37,04B
4,6,2011,37,05
46,6,2011,37,06
13,6,2011,37,07
5,6,2011,37,08A
24,6,2011,37,08B
1,6,2011,37,10
4,6,2011,37,11
15,6,2011,37,14
3,6,2011,37,15
16,6,2011,37,18
1,6,2011,37,24
14,6,2011,37,26
2,6,2011,38,01A
1,6,2011,38,02
19,6,2011,38,03
6,6,2011,38,04A
11,6,2011,38,04B
25,6,2011,38,05
110,6,2011,38,06
40,6,2011,38,07
32,6,2011,38,08A
136,6,2011,38,08B
1,6,2011,38,10
7,6,2011,38,11
79,6,2011,38,14
8,6,2011,38,15
1,6,2011,38,16
4,6,2011,38,17
68,6,2011,38,18
2,6,2011,38,19
1,6,2011,38,22
6,6,2011,38,24
54,6,2011,38,26
2,6,2011,39,01A
1,6,2011,39,02
8,6,2011,39,03
7,6,2011,39,04A
3,6,2011,39,04B
20,6,2011,39,05
81,6,2011,39,06
15,6,2011,39,07
16,6,2011,39,08A
41,6,2011,39,08B
1,6,2011,39,09
1,6,2011,39,10
7,6,2011,39,11
33,6,2011,39,14
2,6,2011,39,15
1,6,2011,39,17
16,6,2011,39,18
1,6,2011,39,20
2,6,2011,39,24
32,6,2011,39,26
2,6,2011,40,01A
6,6,2011,40,02
27,6,2011,40,03
8,6,2011,40,04A
27,6,2011,40,04B
43,6,2011,40,05
70,6,2011,40,06
24,6,2011,40,07
23,6,2011,40,08A
104,6,2011,40,08B
1,6,2011,40,09
1,6,2011,40,10
6,6,2011,40,11
59,6,2011,40,14
14,6,2011,40,15
6,6,2011,40,16
1,6,2011,40,17
75,6,2011,40,18
2,6,2011,40,19
3,6,2011,40,20
3,6,2011,40,24
58,6,2011,40,26
1,6,2011,41,02
17,6,2011,41,03
5,6,2011,41,04A
2,6,2011,41,04B
28,6,2011,41,05
94,6,2011,41,06
15,6,2011,41,07
6,6,2011,41,08A
25,6,2011,41,08B
2,6,2011,41,10
21,6,2011,41,11
26,6,2011,41,14
1,6,2011,41,15
4,6,2011,41,17
14,6,2011,41,18
1,6,2011,41,20
26,6,2011,41,26
2,6,2011,42,01A
3,6,2011,42,02
18,6,2011,42,03
14,6,2011,42,04A
39,6,2011,42,04B
54,6,2011,42,05
111,6,2011,42,06
32,6,2011,42,07
37,6,2011,42,08A
143,6,2011,42,08B
4,6,2011,42,10
11,6,2011,42,11
90,6,2011,42,14
22,6,2011,42,15
2,6,2011,42,16
5,6,2011,42,17
114,6,2011,42,18
3,6,2011,42,19
4,6,2011,42,20
13,6,2011,42,24
98,6,2011,42,26
3,6,2011,43,01A
15,6,2011,43,02
81,6,2011,43,03
22,6,2011,43,04A
57,6,2011,43,04B
143,6,2011,43,05
269,6,2011,43,06
94,6,2011,43,07
60,6,2011,43,08A
349,6,2011,43,08B
3,6,2011,43,09
3,6,2011,43,10
34,6,2011,43,11
181,6,2011,43,14
25,6,2011,43,15
2,6,2011,43,16
9,6,2011,43,17
152,6,2011,43,18
4,6,2011,43,19
10,6,2011,43,20
7,6,2011,43,24
147,6,2011,43,26
5,6,2011,44,01A
13,6,2011,44,02
61,6,2011,44,03
19,6,2011,44,04A
31,6,2011,44,04B
59,6,2011,44,05
231,6,2011,44,06
69,6,2011,44,07
35,6,2011,44,08A
163,6,2011,44,08B
1,6,2011,44,09
3,6,2011,44,10
26,6,2011,44,11
101,6,2011,44,14
15,6,2011,44,15
2,6,2011,44,16
1,6,2011,44,17
81,6,2011,44,18
2,6,2011,44,19
3,6,2011,44,20
2,6,2011,44,22
3,6,2011,44,24
81,6,2011,44,26
23,6,2011,45,03
5,6,2011,45,04A
9,6,2011,45,04B
14,6,2011,45,05
67,6,2011,45,06
15,6,2011,45,07
11,6,2011,45,08A
44,6,2011,45,08B
1,6,2011,45,10
7,6,2011,45,11
28,6,2011,45,14
1,6,2011,45,15
2,6,2011,45,17
5,6,2011,45,18
2,6,2011,45,20
17,6,2011,45,26
5,6,2011,46,02
42,6,2011,46,03
14,6,2011,46,04A
30,6,2011,46,04B
76,6,2011,46,05
146,6,2011,46,06
39,6,2011,46,07
47,6,2011,46,08A
174,6,2011,46,08B
1,6,2011,46,09
4,6,2011,46,10
12,6,2011,46,11
111,6,2011,46,14
19,6,2011,46,15
1,6,2011,46,16
4,6,2011,46,17
82,6,2011,46,18
7,6,2011,46,20
3,6,2011,46,22
8,6,2011,46,24
84,6,2011,46,26
2,6,2011,47,03
1,6,2011,47,04A
4,6,2011,47,04B
5,6,2011,47,05
14,6,2011,47,06
3,6,2011,47,07
3,6,2011,47,08A
12,6,2011,47,08B
2,6,2011,47,11
8,6,2011,47,14
5,6,2011,47,18
2,6,2011,47,24
5,6,2011,47,26
2,6,2011,48,02
11,6,2011,48,03
5,6,2011,48,04A
9,6,2011,48,04B
29,6,2011,48,05
59,6,2011,48,06
25,6,2011,48,07
6,6,2011,48,08A
34,6,2011,48,08B
5,6,2011,48,11
36,6,2011,48,14
6,6,2011,48,15
2,6,2011,48,17
15,6,2011,48,18
1,6,2011,48,22
4,6,2011,48,24
20,6,2011,48,26
4,6,2011,49,01A
7,6,2011,49,02
52,6,2011,49,03
21,6,2011,49,04A
49,6,2011,49,04B
90,6,2011,49,05
211,6,2011,49,06
76,6,2011,49,07
59,6,2011,49,08A
254,6,2011,49,08B
1,6,2011,49,09
2,6,2011,49,10
32,6,2011,49,11
1,6,2011,49,13
151,6,2011,49,14
22,6,2011,49,15
4,6,2011,49,16
1,6,2011,49,17
168,6,2011,49,18
2,6,2011,49,19
7,6,2011,49,20
3,6,2011,49,22
11,6,2011,49,24
106,6,2011,49,26
3,6,2011,50,03
6,6,2011,50,04A
3,6,2011,50,04B
8,6,2011,50,05
25,6,2011,50,06
11,6,2011,50,07
11,6,2011,50,08A
21,6,2011,50,08B
1,6,2011,50,09
1,6,2011,50,10
2,6,2011,50,11
17,6,2011,50,14
1,6,2011,50,15
4,6,2011,50,18
1,6,2011,50,22
1,6,2011,50,24
22,6,2011,50,26
4,6,2011,51,02
21,6,2011,51,03
8,6,2011,51,04A
10,6,2011,51,04B
16,6,2011,51,05
60,6,2011,51,06
13,6,2011,51,07
22,6,2011,51,08A
50,6,2011,51,08B
4,6,2011,51,09
1,6,2011,51,10
3,6,2011,51,11
43,6,2011,51,14
8,6,2011,51,15
1,6,2011,51,17
31,6,2011,51,18
2,6,2011,51,20
3,6,2011,51,22
3,6,2011,51,24
44,6,2011,51,26
1,6,2011,52,02
9,6,2011,52,04A
9,6,2011,52,04B
18,6,2011,52,05
33,6,2011,52,06
5,6,2011,52,07
16,6,2011,52,08A
42,6,2011,52,08B
2,6,2011,52,10
10,6,2011,52,11
54,6,2011,52,14
5,6,2011,52,15
1,6,2011,52,17
30,6,2011,52,18
1,6,2011,52,20
2,6,2011,52,24
10,6,2011,52,26
9,6,2011,53,02
36,6,2011,53,03
26,6,2011,53,04A
37,6,2011,53,04B
62,6,2011,53,05
110,6,2011,53,06
54,6,2011,53,07
46,6,2011,53,08A
155,6,2011,53,08B
2,6,2011,53,09
6,6,2011,53,10
15,6,2011,53,11
1,6,2011,53,13
85,6,2011,53,14
21,6,2011,53,15
1,6,2011,53,16
1,6,2011,53,17
88,6,2011,53,18
2,6,2011,53,19
1,6,2011,53,20
1,6,2011,53,22
2,6,2011,53,24
71,6,2011,53,26
1,6,2011,54,02
12,6,2011,54,03
4,6,2011,54,04A
9,6,2011,54,04B
17,6,2011,54,05
32,6,2011,54,06
8,6,2011,54,07
13,6,2011,54,08A
71,6,2011,54,08B
1,6,2011,54,11
24,6,2011,54,14
2,6,2011,54,15
1,6,2011,54,17
7,6,2011,54,18
1,6,2011,54,24
25,6,2011,54,26
2,6,2011,55,02
1,6,2011,55,04A
3,6,2011,55,04B
5,6,2011,55,05
24,6,2011,55,06
5,6,2011,55,07
6,6,2011,55,08A
18,6,2011,55,08B
1,6,2011,55,09
1,6,2011,55,11
26,6,2011,55,14
1,6,2011,55,15
3,6,2011,55,17
9,6,2011,55,18
1,6,2011,55,20
3,6,2011,55,22
2,6,2011,55,24
12,6,2011,55,26
1,6,2011,56,02
8,6,2011,56,03
2,6,2011,56,04A
4,6,2011,56,04B
46,6,2011,56,05
63,6,2011,56,06
14,6,2011,56,07
8,6,2011,56,08A
33,6,2011,56,08B
2,6,2011,56,09
3,6,2011,56,10
27,6,2011,56,11
75,6,2011,56,14
1,6,2011,56,15
18,6,2011,56,16
2,6,2011,56,17
22,6,2011,56,18
1,6,2011,56,19
1,6,2011,56,20
1,6,2011,56,22
3,6,2011,56,24
33,6,2011,56,26
3,6,2011,57,02
12,6,2011,57,03
2,6,2011,57,04A
6,6,2011,57,04B
12,6,2011,57,05
44,6,2011,57,06
9,6,2011,57,07
3,6,2011,57,08A
23,6,2011,57,08B
2,6,2011,57,11
44,6,2011,57,14
3,6,2011,57,15
6,6,2011,57,16
6,6,2011,57,18
1,6,2011,57,20
1,6,2011,57,24
13,6,2011,57,26
3,6,2011,58,01A
2,6,2011,58,02
12,6,2011,58,03
6,6,2011,58,04A
14,6,2011,58,04B
34,6,2011,58,05
81,6,2011,58,06
54,6,2011,58,07
17,6,2011,58,08A
94,6,2011,58,08B
2,6,2011,58,09
1,6,2011,58,10
17,6,2011,58,11
99,6,2011,58,14
6,6,2011,58,15
3,6,2011,58,16
4,6,2011,58,17
39,6,2011,58,18
3,6,2011,58,20
2,6,2011,58,22
5,6,2011,58,24
42,6,2011,58,26
2,6,2011,59,03
3,6,2011,59,04A
6,6,2011,59,04B
17,6,2011,59,05
45,6,2011,59,06
13,6,2011,59,07
9,6,2011,59,08A
23,6,2011,59,08B
6,6,2011,59,11
34,6,2011,59,14
3,6,2011,59,15
2,6,2011,59,17
22,6,2011,59,18
1,6,2011,59,20
1,6,2011,59,24
10,6,2011,59,26
6,6,2011,60,03
6,6,2011,60,04A
7,6,2011,60,04B
19,6,2011,60,05
57,6,2011,60,06
14,6,2011,60,07
19,6,2011,60,08A
52,6,2011,60,08B
2,6,2011,60,09
7,6,2011,60,11
80,6,2011,60,14
2,6,2011,60,15
18,6,2011,60,18
2,6,2011,60,20
3,6,2011,60,24
46,6,2011,60,26
4,6,2011,61,01A
12,6,2011,61,02
31,6,2011,61,03
20,6,2011,61,04A
56,6,2011,61,04B
66,6,2011,61,05
153,6,2011,61,06
65,6,2011,61,07
38,6,2011,61,08A
196,6,2011,61,08B
4,6,2011,61,09
1,6,2011,61,10
19,6,2011,61,11
134,6,2011,61,14
23,6,2011,61,15
5,6,2011,61,16
5,6,2011,61,17
169,6,2011,61,18
4,6,2011,61,19
8,6,2011,61,20
4,6,2011,61,22
20,6,2011,61,24
75,6,2011,61,26
5,6,2011,62,03
3,6,2011,62,04A
15,6,2011,62,05
45,6,2011,62,06
15,6,2011,62,07
6,6,2011,62,08A
19,6,2011,62,08B
6,6,2011,62,11
27,6,2011,62,14
2,6,2011,62,15
2,6,2011,62,17
10,6,2011,62,18
3,6,2011,62,22
2,6,2011,62,24
20,6,2011,62,26
1,6,2011,63,01A
9,6,2011,63,02
13,6,2011,63,03
9,6,2011,63,04A
15,6,2011,63,04B
29,6,2011,63,05
84,6,2011,63,06
36,6,2011,63,07
13,6,2011,63,08A
78,6,2011,63,08B
3,6,2011,63,09
1,6,2011,63,10
5,6,2011,63,11
92,6,2011,63,14
13,6,2011,63,15
2,6,2011,63,16
3,6,2011,63,17
44,6,2011,63,18
1,6,2011,63,19
6,6,2011,63,20
4,6,2011,63,22
17,6,2011,63,24
46,6,2011,63,26
3,6,2011,64,03
5,6,2011,64,04A
4,6,2011,64,04B
15,6,2011,64,05
37,6,2011,64,06
7,6,2011,64,07
8,6,2011,64,08A
35,6,2011,64,08B
2,6,2011,64,10
4,6,2011,64,11
37,6,2011,64,14
3,6,2011,64,15
1,6,2011,64,17
8,6,2011,64,18
1,6,2011,64,20
1,6,2011,64,24
22,6,2011,64,26
3,6,2011,65,02
17,6,2011,65,03
6,6,2011,65,04A
7,6,2011,65,04B
32,6,2011,65,05
103,6,2011,65,06
20,6,2011,65,07
16,6,2011,65,08A
48,6,2011,65,08B
2,6,2011,65,10
5,6,2011,65,11
61,6,2011,65,14
1,6,2011,65,15
2,6,2011,65,17
16,6,2011,65,18
3,6,2011,65,20
1,6,2011,65,22
4,6,2011,65,24
21,6,2011,65,26
1,6,2011,66,01A
12,6,2011,66,02
71,6,2011,66,03
28,6,2011,66,04A
43,6,2011,66,04B
141,6,2011,66,05
196,6,2011,66,06
74,6,2011,66,07
63,6,2011,66,08A
221,6,2011,66,08B
1,6,2011,66,09
2,6,2011,66,10
14,6,2011,66,11
164,6,2011,66,14
31,6,2011,66,15
7,6,2011,66,16
5,6,2011,66,17
191,6,2011,66,18
4,6,2011,66,19
8,6,2011,66,20
3,6,2011,66,22
24,6,2011,66,24
115,6,2011,66,26
7,6,2011,67,01A
11,6,2011,67,02
69,6,2011,67,03
29,6,2011,67,04A
68,6,2011,67,04B
122,6,2011,67,05
241,6,2011,67,06
47,6,2011,67,07
80,6,2011,67,08A
279,6,2011,67,08B
4,6,2011,67,09
1,6,2011,67,10
21,6,2011,67,11
168,6,2011,67,14
36,6,2011,67,15
21,6,2011,67,16
6,6,2011,67,17
176,6,2011,67,18
9,6,2011,67,19
6,6,2011,67,20
1,6,2011,67,22
14,6,2011,67,24
130,6,2011,67,26
6,6,2011,68,01A
7,6,2011,68,02
59,6,2011,68,03
22,6,2011,68,04A
58,6,2011,68,04B
99,6,2011,68,05
192,6,2011,68,06
48,6,2011,68,07
63,6,2011,68,08A
265,6,2011,68,08B
5,6,2011,68,09
2,6,2011,68,10
13,6,2011,68,11
153,6,2011,68,14
27,6,2011,68,15
17,6,2011,68,16
1,6,2011,68,17
118,6,2011,68,18
11,6,2011,68,19
8,6,2011,68,20
9,6,2011,68,24
106,6,2011,68,26
2,6,2011,69,01A
7,6,2011,69,02
72,6,2011,69,03
30,6,2011,69,04A
55,6,2011,69,04B
87,6,2011,69,05
170,6,2011,69,06
72,6,2011,69,07
50,6,2011,69,08A
239,6,2011,69,08B
4,6,2011,69,09
4,6,2011,69,10
26,6,2011,69,11
145,6,2011,69,14
24,6,2011,69,15
1,6,2011,69,16
3,6,2011,69,17
135,6,2011,69,18
6,6,2011,69,19
3,6,2011,69,20
1,6,2011,69,22
16,6,2011,69,24
116,6,2011,69,26
1,6,2011,70,01A
3,6,2011,70,02
17,6,2011,70,03
4,6,2011,70,04A
8,6,2011,70,04B
30,6,2011,70,05
76,6,2011,70,06
25,6,2011,70,07
11,6,2011,70,08A
55,6,2011,70,08B
1,6,2011,70,09
1,6,2011,70,10
15,6,2011,70,11
1,6,2011,70,13
68,6,2011,70,14
3,6,2011,70,15
1,6,2011,70,16
3,6,2011,70,17
24,6,2011,70,18
6,6,2011,70,20
1,6,2011,70,22
4,6,2011,70,24
35,6,2011,70,26
3,6,2011,71,01A
